state,county,tract,B08134_022E,B08134_023E,B08134_024E,B08134_025E,B08134_026E,B08134_027E,B08134_028E,B08134_029E,B08134_030E,B08134_032E,B08134_033E,B08134_034E,B08134_035E,B08134_036E,B08134_037E,B08134_038E,B08134_039E,B08134_040E,B08134_062E,B08134_063E,B08134_064E,B08134_065E,B08134_066E,B08134_067E,B08134_068E,B08134_069E,B08134_070E,B08134_102E,B08134_103E,B08134_104E,B08134_105E,B08134_106E,B08134_107E,B08134_108E,B08134_109E,B08134_110E,B08134_112E,B08134_113E,B08134_114E,B08134_115E,B08134_116E,B08134_117E,B08134_118E,B08134_119E,B08134_120E
48,027,022600,132,307,237,180,56,71,35,23,55,144,48,8,28,11,0,8,0,9,0,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,10,0,0,0,0,0
48,027,022801,62,190,179,184,0,66,58,31,0,0,46,16,26,0,21,0,0,33,0,0,0,15,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,027,022900,135,322,268,189,10,121,23,73,61,24,17,32,48,0,9,7,47,87,0,0,0,14,0,20,0,0,0,41,0,6,0,0,0,0,0,0,28,0,0,32,0,0,0,0,0
48,027,023000,393,862,746,521,57,232,106,132,116,76,87,39,37,1,52,12,33,0,0,0,0,0,0,0,0,0,3,23,0,12,0,0,0,0,0,0,7,32,0,15,0,0,0,0,0
48,027,023103,128,312,396,150,50,150,86,99,101,31,50,88,70,0,35,27,0,81,0,0,0,0,0,0,0,0,0,0,0,21,28,0,24,0,0,14,25,0,0,0,0,0,0,0,0
48,027,023104,244,724,287,134,21,38,41,9,113,0,40,0,31,9,25,0,20,9,0,0,0,0,0,0,0,0,0,42,0,16,0,0,0,0,0,0,32,0,0,12,0,0,0,0,0
48,027,023105,272,714,1649,691,71,344,245,201,217,0,23,59,133,63,34,53,73,19,0,0,0,27,23,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,21,17,0,0,0,17,0
48,027,023106,159,839,1997,536,247,175,110,234,74,58,227,160,9,14,0,0,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
48,027,023107,339,822,784,351,80,133,63,51,73,46,33,77,265,0,0,10,0,0,0,0,0,0,34,0,0,0,0,67,40,14,0,0,0,0,0,0,0,2,0,32,0,15,0,0,0
48,027,023108,934,945,1627,925,231,329,243,65,255,0,47,48,124,37,0,80,115,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,50,50,0,9,0,0,0
48,027,023201,318,345,122,58,0,5,0,0,6,17,35,0,0,0,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,18,13,0,0,0,0,0,0
48,027,023202,496,739,448,122,68,61,23,0,29,224,155,130,31,18,30,9,0,0,0,0,0,0,0,0,0,0,0,569,153,6,0,0,0,0,0,0,18,0,36,29,0,0,0,11,0
48,027,023203,88,381,297,82,10,53,28,0,8,22,6,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,027,023204,561,496,456,97,40,11,0,12,0,306,232,201,5,50,0,33,0,0,0,0,0,0,0,0,0,0,0,778,157,0,0,0,8,0,0,0,12,0,0,18,0,0,0,0,0
48,027,023300,71,183,570,360,560,729,134,301,184,32,48,84,39,10,62,0,0,85,0,0,0,12,0,0,0,0,41,0,13,0,0,0,0,0,0,0,0,16,0,21,0,23,0,0,0
48,027,023402,163,241,237,325,161,239,64,60,71,22,16,23,27,15,8,0,16,48,0,0,0,0,0,0,0,0,0,40,0,3,0,0,0,0,13,0,16,3,0,0,0,0,0,0,2
48,027,023403,240,463,198,330,246,248,246,99,67,14,0,14,126,0,81,0,0,50,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,8,0,0,0,4,0,0
48,027,023404,76,32,152,176,74,167,62,110,96,2,0,0,33,0,4,13,71,18,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,24
48,027,023500,138,85,37,94,10,54,0,75,0,14,32,7,27,10,71,5,0,43,0,0,0,0,0,0,0,5,0,10,0,22,0,6,0,0,0,6,0,19,0,0,0,0,0,0,0
48,027,980001,22,56,1,5,0,0,0,0,0,75,22,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,027,980002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,027,980003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,110100,177,309,194,64,133,77,10,8,14,0,12,55,31,0,35,0,0,0,2,10,0,51,0,35,5,8,86,18,100,48,46,0,0,0,0,0,11,33,34,30,0,0,0,0,0
48,029,110300,74,172,223,206,32,80,0,15,0,35,6,13,0,0,45,53,0,9,0,0,0,0,0,0,0,16,0,55,19,18,0,0,0,0,0,0,6,17,0,0,0,0,0,0,0
48,029,110500,29,43,57,35,29,7,15,0,0,0,5,11,0,0,7,16,0,0,0,4,0,0,0,15,0,14,42,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
48,029,110600,29,33,102,88,56,81,57,0,32,19,44,14,0,0,41,0,3,0,10,9,16,18,0,34,17,0,29,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,110700,44,182,49,105,52,0,14,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,0,0,36,0,34,30,14,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
48,029,110800,161,40,188,121,22,67,0,0,0,9,13,0,0,8,0,0,0,0,7,10,0,21,0,0,0,7,0,34,12,4,0,0,5,0,0,0,0,0,0,39,0,14,0,0,0
48,029,110900,25,21,90,164,14,23,20,0,14,0,0,0,5,11,0,0,15,0,6,0,17,5,0,0,0,0,5,0,24,5,0,0,0,5,0,0,6,31,0,0,0,0,0,0,0
48,029,111000,4,129,98,153,39,67,53,17,12,17,58,34,23,10,0,0,0,0,8,0,0,6,0,0,0,0,37,19,0,0,0,0,0,0,0,5,14,7,19,0,0,0,0,0,0
48,029,120100,488,209,132,80,15,31,0,30,22,21,24,21,11,19,17,0,0,0,0,27,13,14,12,0,0,0,0,1002,168,140,18,12,48,0,0,6,64,22,25,0,0,9,0,0,0
48,029,120300,290,617,673,463,189,259,123,15,120,23,60,29,53,0,24,45,0,0,0,0,0,0,0,21,0,0,0,44,0,64,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
48,029,120400,357,407,506,337,115,250,52,0,144,28,48,43,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,52,0
48,029,120501,240,474,590,596,313,508,87,40,26,15,78,79,49,0,80,0,0,0,80,11,19,28,0,0,42,0,25,57,0,27,0,0,0,0,0,0,36,0,41,0,0,0,0,0,0
48,029,120502,89,284,365,387,69,260,52,73,16,28,13,57,96,14,125,28,25,6,8,13,21,8,13,0,0,0,0,33,0,0,0,0,0,0,0,0,31,0,21,0,0,19,0,0,0
48,029,120600,455,504,457,265,210,394,133,59,18,127,14,32,0,0,0,0,0,14,1,0,0,0,0,15,0,19,9,45,0,0,0,0,0,0,0,0,0,0,14,13,0,8,0,14,0
48,029,120701,251,309,314,571,80,164,49,36,48,21,165,7,38,9,0,15,0,0,0,0,19,0,0,31,0,46,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,120702,241,348,608,323,53,202,0,88,23,54,0,15,10,0,0,0,0,0,0,0,33,0,0,47,0,15,59,18,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
48,029,120800,561,891,507,422,164,236,180,17,0,64,77,0,0,0,0,0,34,0,0,0,0,4,0,18,0,29,58,0,0,0,0,0,0,0,0,0,44,19,0,23,0,0,0,0,15
48,029,120901,27,153,213,136,36,129,5,7,0,0,36,49,0,13,0,0,32,0,0,0,12,0,0,11,0,0,28,10,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,14
48,029,120902,450,860,495,581,134,335,147,24,52,65,82,122,10,0,100,0,0,0,50,0,0,0,0,0,0,19,88,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
48,029,121000,433,511,859,396,114,563,0,158,84,67,41,47,17,0,45,0,54,0,0,112,0,0,0,0,0,0,0,0,14,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
48,029,121108,620,525,646,764,383,368,106,42,23,15,13,18,45,71,39,0,0,10,0,0,0,0,0,0,0,0,24,86,0,59,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
48,029,121110,126,335,435,671,236,250,212,137,75,7,15,0,56,21,10,50,12,9,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,121111,319,589,606,420,282,421,85,262,171,11,30,43,0,0,111,37,75,0,72,0,0,0,0,0,14,0,14,0,0,0,20,0,0,0,0,0,39,0,126,15,0,0,0,0,0
48,029,121112,58,163,472,188,118,500,119,49,59,11,10,33,0,0,25,0,35,48,0,0,0,0,0,31,0,0,25,61,10,0,0,0,0,0,0,0,0,0,14,26,0,14,0,0,0
48,029,121115,243,233,560,367,364,421,168,53,81,28,16,11,0,70,13,15,0,19,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,15,20,0,0,0,0,45
48,029,121116,213,353,354,428,112,523,141,60,0,0,10,39,19,42,13,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,121117,388,287,377,415,378,417,50,44,82,9,0,0,44,23,34,3,43,6,0,0,0,0,0,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,121118,354,395,627,662,208,381,262,295,73,15,0,92,3,0,10,0,11,0,0,0,0,0,0,13,0,74,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
48,029,121119,144,371,677,870,102,520,131,53,56,0,24,15,69,0,0,0,0,0,0,0,1,2,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,121120,100,380,935,412,123,226,131,70,117,0,0,0,0,0,60,0,49,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
48,029,121121,78,251,180,225,51,289,113,159,35,0,8,0,0,0,40,66,48,0,12,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,121122,98,169,590,757,119,396,111,147,74,6,6,122,20,41,18,0,0,12,0,0,0,0,0,0,27,0,8,0,0,0,0,0,0,0,0,0,0,0,18,0,0,6,0,0,0
48,029,121203,150,347,310,352,62,296,30,15,64,17,93,20,14,11,32,20,0,15,0,0,0,0,0,0,15,8,43,36,16,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
48,029,121204,376,539,835,771,155,386,78,63,29,8,89,22,0,0,9,39,0,32,0,17,23,119,0,10,87,60,7,30,0,0,0,0,0,0,17,0,0,79,0,0,0,17,0,0,18
48,029,121205,98,200,401,453,32,115,35,46,0,16,80,0,73,0,73,0,0,10,0,0,0,0,0,78,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,0
48,029,121206,214,287,801,771,201,326,83,215,0,41,82,55,53,0,80,0,12,36,0,0,0,42,16,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,9,0,17,0,0
48,029,121300,52,242,593,745,192,226,92,0,23,0,0,81,91,0,79,0,11,0,0,0,0,0,0,46,30,0,14,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0
48,029,121402,160,163,367,298,165,478,178,134,44,0,38,50,42,0,61,8,0,47,0,10,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,38,0,30,23,0,0,0,0,0
48,029,121403,128,162,368,300,112,228,112,34,0,16,19,107,53,0,27,71,8,0,4,0,0,0,0,34,0,14,109,21,0,0,0,0,9,0,9,0,26,49,24,11,0,0,0,14,0
48,029,121404,241,188,385,290,44,101,49,0,26,9,16,75,11,0,0,10,0,9,0,35,11,0,0,17,0,0,41,42,0,0,0,0,0,0,0,0,17,28,41,0,0,0,0,0,0
48,029,121501,219,395,860,782,211,811,83,216,45,25,11,6,72,0,59,27,116,18,0,0,0,29,0,9,0,0,14,32,0,0,28,0,6,0,0,0,0,0,0,0,0,0,0,0,12
48,029,121504,216,352,749,757,367,448,282,84,13,0,33,18,86,0,135,57,20,20,0,0,0,0,0,19,0,64,0,10,0,0,0,0,0,0,0,0,0,0,33,15,0,0,0,0,0
48,029,121505,111,281,473,323,80,326,126,184,53,10,34,86,31,0,10,25,37,10,0,0,0,0,0,0,0,0,53,9,27,0,0,0,0,0,0,0,12,0,0,6,0,0,9,0,49
48,029,121506,155,145,264,321,177,249,106,106,98,0,121,0,26,0,37,43,35,0,3,12,0,61,0,40,0,0,30,8,0,0,0,0,0,0,0,0,0,10,0,25,0,0,0,9,0
48,029,121507,152,69,275,348,150,258,173,83,73,78,14,0,10,10,20,0,20,0,1,0,0,0,0,21,0,13,8,0,0,0,0,0,0,0,0,0,0,0,42,0,8,0,0,0,0
48,029,121508,111,225,328,193,96,294,26,38,39,18,66,15,59,20,56,26,44,27,0,0,0,0,0,26,0,28,8,16,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
48,029,121601,305,145,393,62,96,314,148,183,97,16,35,32,82,21,113,0,48,25,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,36,19,17,0,0,0,0
48,029,121604,375,513,346,787,285,565,456,174,140,34,102,73,45,21,62,43,5,13,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
48,029,121605,77,88,132,56,43,219,34,96,36,5,0,7,22,0,14,14,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,121606,249,277,522,271,136,458,56,85,50,65,71,25,80,62,39,30,18,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
48,029,121701,224,262,88,312,79,208,18,100,70,12,88,55,72,0,0,8,0,0,0,0,0,0,0,0,0,0,0,18,23,32,0,0,0,0,0,0,33,0,9,0,18,0,0,0,0
48,029,121702,313,486,443,683,317,349,126,96,90,23,76,102,79,228,64,0,59,0,4,0,0,0,0,0,0,0,0,19,0,0,0,0,0,7,0,0,0,0,0,0,22,0,0,0,16
48,029,121802,167,475,709,796,93,565,226,192,107,42,31,53,90,64,94,8,21,21,0,0,0,0,0,0,0,0,46,14,44,48,0,0,0,0,0,0,0,0,11,0,0,15,0,0,0
48,029,121803,192,232,376,399,137,297,106,125,89,69,33,23,97,12,53,20,0,22,15,0,3,0,0,0,0,16,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,12,15,0,0
48,029,121804,354,370,329,492,173,467,103,225,57,19,60,10,42,60,102,28,17,16,0,0,0,0,0,0,0,46,0,63,0,22,0,0,0,0,0,21,0,16,30,0,0,37,0,0,0
48,029,121808,17,110,217,434,146,327,83,39,48,0,50,24,31,58,27,0,0,9,0,0,0,3,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,121809,132,258,502,272,180,357,84,87,37,0,68,18,30,23,30,30,45,88,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,9,10
48,029,121810,158,436,310,544,176,288,107,50,54,5,6,21,22,14,20,0,19,23,0,0,0,0,0,0,0,0,8,10,0,17,0,0,0,0,0,0,0,0,18,0,0,0,0,0,6
48,029,121811,200,120,575,562,109,426,40,57,46,23,13,11,12,64,10,35,21,0,0,0,0,0,0,11,0,0,0,25,0,0,0,0,0,0,0,0,0,24,20,0,0,0,0,0,21
48,029,121812,276,291,765,660,295,340,25,219,66,0,93,24,40,0,0,0,0,27,0,21,0,0,0,0,0,83,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
48,029,121813,46,70,145,164,55,161,26,22,16,14,9,5,6,0,0,0,16,20,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
48,029,121903,122,176,258,558,91,481,147,254,169,0,19,13,72,9,19,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
48,029,121904,102,86,274,240,189,303,121,50,78,0,0,0,25,40,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
48,029,121905,92,218,259,375,140,457,159,194,216,0,90,14,24,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,15,0,0,12,0,0,0,0,27
48,029,121906,154,147,311,311,316,575,285,230,50,0,60,158,42,10,72,39,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
48,029,121907,67,158,793,840,678,961,458,305,499,34,18,26,27,32,15,40,63,13,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,70,0,17,0,0,16
48,029,121908,6,27,59,99,110,154,147,163,171,12,11,0,0,0,14,11,0,17,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
48,029,121909,225,215,278,344,208,287,368,99,113,9,27,106,168,35,91,0,14,0,0,0,0,0,0,0,2,0,0,19,12,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,14
48,029,121910,90,133,250,296,198,367,166,244,169,12,33,64,0,15,0,20,14,0,0,0,9,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13
48,029,130200,51,55,27,99,82,132,14,0,7,0,39,23,38,5,0,0,0,40,0,13,0,32,0,30,15,14,18,0,8,0,0,0,0,0,0,0,0,15,14,16,41,0,0,0,0
48,029,130300,64,248,277,70,45,50,55,0,52,16,21,149,11,0,0,0,0,0,16,0,0,15,0,24,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,130401,71,213,150,189,50,72,6,74,15,8,32,43,12,0,26,0,0,0,0,0,29,10,0,0,0,61,153,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
48,029,130402,118,180,242,179,7,104,0,52,0,7,92,0,62,33,19,0,0,0,0,0,0,12,0,80,32,13,17,0,0,32,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
48,029,130500,144,201,107,126,19,104,40,10,0,21,10,57,92,23,58,0,13,6,0,0,28,22,0,6,0,49,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0
48,029,130600,52,142,166,272,86,30,0,17,0,28,19,75,34,0,29,7,1,55,16,13,20,1,0,45,23,16,0,0,0,0,15,0,0,13,0,0,23,0,0,0,0,0,0,0,0
48,029,130700,82,52,127,215,39,11,0,4,37,15,10,13,4,0,22,0,4,17,0,0,0,0,0,12,5,19,27,15,0,0,12,0,0,0,0,0,0,6,0,0,0,0,0,53,0
48,029,130800,182,306,229,74,31,254,46,12,16,0,149,57,98,0,144,13,0,0,0,0,10,0,0,6,0,9,99,10,0,13,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
48,029,130900,208,57,164,263,119,240,0,28,52,0,54,59,23,0,38,8,0,11,0,0,0,0,0,0,0,11,58,20,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
48,029,131000,118,259,303,162,117,250,20,0,19,29,140,83,63,0,0,6,0,0,0,0,0,24,0,24,0,12,29,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,131100,72,108,233,152,83,106,0,7,0,17,46,10,14,0,5,16,23,8,0,0,0,0,7,6,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
48,029,131200,111,28,167,192,66,90,85,0,28,42,0,14,120,31,16,13,11,0,19,0,0,0,0,8,0,6,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,131300,148,333,283,300,117,268,150,42,18,0,10,0,31,0,63,0,0,0,0,0,0,0,0,9,0,0,112,0,0,0,0,0,0,0,0,0,88,24,0,0,0,0,0,0,0
48,029,131401,160,313,459,706,287,332,232,133,84,81,127,97,111,53,10,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,42,0,0,0
48,029,131402,171,77,54,182,137,97,42,11,33,0,0,39,28,33,0,40,0,14,0,0,21,0,0,9,2,44,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,131503,234,228,284,236,48,132,51,21,14,14,10,54,55,6,78,0,47,4,0,0,2,0,29,0,0,0,47,10,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0
48,029,131504,147,145,382,164,109,297,85,21,0,45,0,70,28,0,0,18,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
48,029,131505,129,290,279,295,26,158,25,37,0,43,0,10,52,40,4,27,10,0,0,0,0,0,0,0,9,11,9,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
48,029,131506,72,46,157,333,249,344,68,57,35,0,14,41,0,33,32,29,11,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,131507,195,135,502,289,134,186,84,69,67,50,77,72,124,14,97,31,13,24,0,0,0,0,0,26,0,8,34,0,20,20,0,0,0,0,0,0,0,26,106,8,0,0,0,0,0
48,029,131601,57,60,113,189,111,111,133,79,39,0,82,0,141,14,10,25,0,13,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
48,029,131606,144,174,408,216,240,433,237,200,52,15,15,0,20,3,43,26,8,7,0,0,18,0,0,0,0,0,2,44,0,18,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
48,029,131608,92,413,369,356,166,374,117,107,18,19,32,50,14,15,51,0,46,12,0,0,0,0,0,0,0,0,29,22,23,8,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0
48,029,131609,42,530,504,568,226,815,270,221,98,23,90,24,42,46,88,0,109,65,0,0,0,0,0,11,0,13,0,0,18,0,0,10,0,0,0,0,12,0,22,6,50,0,0,16,0
48,029,131610,116,255,179,471,345,564,143,196,124,14,31,103,22,0,79,0,9,49,0,10,24,21,12,10,14,0,0,0,0,11,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
48,029,131611,40,70,41,136,56,72,0,30,13,0,0,24,8,0,13,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,131612,33,102,111,121,51,173,62,11,47,7,34,3,15,21,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,131613,15,246,181,375,197,326,106,154,145,0,18,21,29,0,17,0,19,27,0,0,0,0,0,0,0,0,10,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,14
48,029,131614,38,110,170,158,225,436,37,121,8,24,15,61,40,44,79,0,17,7,0,0,0,0,0,0,0,7,0,18,0,17,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
48,029,131615,259,65,782,595,395,489,239,110,28,52,43,9,123,90,79,20,13,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,13,0,0,20,0,0
48,029,131700,157,13,21,21,2,42,8,9,4,14,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,74,9,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,3
48,029,131801,95,52,77,113,86,267,151,192,33,0,0,22,5,8,13,9,3,10,4,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0
48,029,131802,144,128,216,481,161,623,118,230,193,19,17,14,102,36,2,46,14,23,0,0,13,0,0,0,4,0,0,29,0,0,0,0,0,0,0,0,0,2,0,0,0,13,16,0,0
48,029,140100,68,77,184,124,26,47,17,35,6,3,12,22,19,21,0,0,0,0,0,10,3,0,0,13,0,20,29,0,16,11,0,0,0,0,0,0,0,0,40,14,0,0,0,0,57
48,029,140200,62,160,87,170,0,65,29,9,0,15,0,10,56,0,20,0,9,0,28,0,17,0,0,0,0,16,63,52,0,0,0,0,0,0,0,0,33,0,0,0,42,14,0,0,0
48,029,140300,86,92,243,265,18,225,52,35,28,0,8,16,8,0,66,0,9,15,0,0,0,23,0,0,0,0,47,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,140400,240,268,314,184,144,156,6,5,47,12,27,20,26,0,20,0,0,38,0,0,0,0,0,0,17,0,25,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0
48,029,140500,147,236,427,317,123,99,49,70,10,24,30,49,38,0,0,0,8,32,0,0,0,8,0,0,11,10,25,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
48,029,140600,68,105,221,141,24,128,24,0,5,0,10,6,26,31,0,8,0,20,0,0,0,21,5,0,0,14,0,0,0,6,44,5,0,0,0,0,0,0,0,0,0,0,5,0,0
48,029,140700,186,223,420,183,25,196,80,81,41,26,6,28,10,47,22,59,0,24,0,0,54,22,0,0,8,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
48,029,140800,237,201,347,268,81,145,49,116,0,0,133,141,109,55,45,0,0,7,0,9,10,62,0,15,6,52,27,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
48,029,140900,20,108,122,79,20,70,63,16,17,35,18,41,20,6,5,0,11,0,7,4,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
48,029,141000,143,137,221,133,61,55,31,10,34,59,29,62,29,0,7,0,0,13,0,26,0,0,0,12,0,0,10,0,0,40,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
48,029,141101,115,77,182,298,169,88,31,46,12,23,35,7,66,0,37,0,9,40,0,0,38,0,0,21,0,28,62,8,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,029,141102,81,204,101,129,77,158,28,0,10,34,90,32,0,9,0,0,0,0,35,63,0,10,0,30,0,0,101,53,0,0,11,0,0,0,10,0,0,0,0,0,0,0,0,0,0
48,029,141200,278,378,249,388,242,264,17,176,50,0,123,163,0,0,120,95,32,81,0,0,0,71,0,0,0,20,114,15,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
48,029,141300,176,270,384,327,154,296,50,90,0,44,56,118,155,49,81,41,0,6,0,0,0,9,0,0,0,0,88,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
48,029,141402,97,154,370,273,108,336,40,47,38,0,50,55,0,7,69,47,5,32,0,0,0,0,0,0,0,0,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
48,029,141403,175,122,146,193,79,218,173,84,8,61,82,52,155,27,0,27,37,79,0,0,0,0,0,0,22,0,95,38,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,9
