state,county,tract,B14003_005E,B14003_006E,B14003_007E,B14003_008E,B14003_009E,B14003_010E,B14003_011E,B14003_014E,B14003_015E,B14003_016E,B14003_017E,B14003_018E,B14003_019E,B14003_020E,B14003_023E,B14003_024E,B14003_025E,B14003_026E,B14003_027E,B14003_028E,B14003_029E,B14003_033E,B14003_034E,B14003_035E,B14003_036E,B14003_037E,B14003_038E,B14003_039E,B14003_042E,B14003_043E,B14003_044E,B14003_045E,B14003_046E,B14003_047E,B14003_048E,B14003_051E,B14003_052E,B14003_053E,B14003_054E,B14003_055E,B14003_056E,B14003_057E
48,453,002210,177,78,40,33,0,12,0,0,0,9,0,0,0,0,0,0,0,30,63,328,845,65,149,18,16,35,0,6,6,7,0,0,0,0,0,0,0,0,0,30,205,734
48,453,002211,50,106,42,0,10,6,22,0,0,0,0,0,0,0,0,0,2,23,31,421,533,159,77,79,42,36,22,22,15,0,0,0,0,19,0,2,0,0,0,15,208,441
48,453,002212,35,35,34,39,13,0,7,0,0,0,0,0,0,0,0,0,0,10,22,20,138,24,40,25,8,18,0,42,0,0,0,0,4,0,0,0,0,0,0,20,5,116
48,453,002304,76,79,0,0,6,20,9,0,0,0,0,0,11,0,0,0,0,53,338,702,867,86,51,13,0,21,5,116,0,0,0,0,1,0,0,0,0,0,25,82,306,328
48,453,002307,196,125,70,34,116,82,0,0,0,0,0,0,0,0,0,0,0,57,232,772,1153,146,47,152,104,160,126,86,0,0,0,0,80,14,0,0,0,0,0,249,556,1017
48,453,002308,72,84,45,163,112,45,27,0,0,0,98,108,41,0,0,0,0,29,268,683,976,83,45,137,235,205,118,0,0,14,5,217,279,26,14,0,0,13,8,164,353,823
48,453,002310,174,89,104,13,0,10,0,0,0,0,0,0,0,0,0,0,0,19,80,349,471,265,275,67,10,12,24,10,0,0,14,0,12,7,5,26,13,0,27,62,210,465
48,453,002312,356,286,187,0,81,16,25,0,0,6,0,0,0,0,32,0,0,15,252,680,1175,304,213,133,41,45,42,24,0,0,0,0,28,12,0,43,33,0,0,328,548,1331
48,453,002313,81,62,70,17,119,100,77,0,0,0,0,22,19,0,0,0,0,44,304,735,729,164,121,90,61,97,75,0,0,10,0,0,29,9,0,0,17,0,28,257,367,804
48,453,002314,320,30,39,0,34,104,49,0,0,0,0,22,0,0,0,0,0,49,284,605,308,152,23,8,36,355,115,40,0,0,0,0,81,0,53,19,0,0,51,131,693,520
48,453,002315,153,50,58,28,57,45,19,0,0,0,0,16,13,6,0,0,0,0,114,474,548,93,96,29,44,137,55,0,0,0,0,0,0,0,0,0,0,0,22,100,314,404
48,453,002316,157,135,71,27,45,95,0,0,0,30,0,0,0,0,0,18,0,41,280,1218,948,246,80,30,24,67,116,0,0,28,0,0,0,0,0,24,0,0,9,306,613,646
48,453,002317,44,25,41,305,905,36,0,0,0,0,0,0,0,0,0,0,0,25,213,252,295,56,88,20,240,1249,85,0,0,0,0,93,31,0,0,0,0,0,13,301,212,214
48,453,002318,191,126,164,231,1484,453,185,0,16,0,31,93,0,26,0,124,0,0,584,499,915,97,227,71,255,1234,110,125,0,0,116,0,31,39,0,41,0,0,22,212,606,994
48,453,002319,0,0,0,17,0,37,0,0,0,0,0,0,0,0,0,0,6,54,356,460,509,0,0,0,0,6,0,0,0,0,0,0,0,0,23,0,0,0,24,99,32,69
48,453,002402,224,165,130,13,156,45,0,13,0,0,0,0,41,15,0,7,0,0,51,603,1748,132,347,86,21,84,155,54,0,0,0,0,69,0,0,0,0,0,0,242,992,1722
48,453,002403,14,179,0,22,12,51,0,0,0,0,0,150,0,0,0,0,8,0,64,304,616,71,39,19,0,0,37,20,0,0,0,0,0,0,0,0,0,0,0,28,210,604
48,453,002407,116,141,103,21,21,51,0,2,0,0,0,0,2,33,0,0,0,0,156,421,1350,149,168,64,64,98,171,91,0,16,0,0,2,3,0,45,6,0,0,81,496,1293
48,453,002409,92,76,11,27,71,48,10,0,0,0,0,0,0,23,0,0,0,20,56,291,698,73,71,28,6,12,40,47,38,31,8,22,0,92,15,0,0,0,42,100,271,864
48,453,002410,89,12,15,0,100,93,37,0,0,18,0,0,13,0,0,0,0,3,132,370,758,88,81,7,0,68,106,87,0,0,0,0,31,0,8,12,0,20,20,129,203,861
48,453,002411,344,381,138,35,47,62,10,0,0,0,8,29,0,0,0,8,0,11,129,443,1095,310,276,264,132,59,31,5,0,0,0,0,27,0,32,7,10,0,26,153,417,1311
48,453,002412,248,280,218,44,44,38,14,16,0,0,0,0,0,0,0,22,16,75,161,500,1123,201,337,138,52,26,24,43,0,0,0,9,18,0,0,0,0,0,45,186,438,1197
48,453,002413,416,258,26,30,55,0,0,0,10,9,0,0,0,0,0,0,29,115,129,540,669,262,263,115,0,54,0,0,21,0,9,0,21,17,0,9,0,0,0,79,422,733
48,453,002419,206,41,0,28,29,112,0,0,23,0,0,49,0,5,24,0,0,23,310,637,517,143,149,110,94,67,47,21,0,0,0,0,0,22,5,0,0,0,33,184,627,456
48,453,002421,199,387,89,25,216,214,19,21,15,0,0,43,43,0,40,0,0,15,324,1224,1539,207,201,14,50,319,254,52,5,16,24,0,67,68,32,55,0,0,0,142,950,1553
48,453,002422,256,77,176,107,85,0,71,0,0,0,10,0,0,15,0,0,0,24,232,524,1410,120,125,131,0,17,130,181,0,0,0,0,11,0,14,0,21,0,39,126,302,1272
48,453,002423,111,360,82,17,13,33,30,0,0,0,0,0,0,0,0,0,0,0,74,695,1188,89,227,151,0,114,50,74,0,36,0,0,0,15,44,0,0,0,10,182,605,1338
48,453,002424,151,83,93,15,7,72,0,0,0,0,0,0,0,17,0,0,19,29,117,354,953,70,61,27,0,66,23,0,6,17,0,0,15,0,32,0,0,0,62,123,222,878
48,453,002425,112,73,7,40,33,65,6,17,40,0,0,0,0,0,0,0,0,14,53,337,725,65,49,34,6,27,61,13,26,0,0,0,13,0,7,0,0,0,40,51,329,592
48,453,002426,277,243,132,17,0,24,135,56,45,0,0,0,0,34,0,0,48,0,306,659,1324,598,317,232,70,21,141,56,26,33,0,36,13,0,0,0,24,72,0,312,844,1770
48,453,002427,177,535,277,261,20,37,0,12,0,0,0,0,0,0,0,0,0,0,251,647,1961,610,161,112,49,49,64,8,39,0,0,0,0,0,13,0,0,0,0,193,834,1582
48,453,002428,207,237,37,42,68,44,51,27,0,0,0,36,85,20,0,0,0,0,49,814,1373,85,115,86,25,43,134,64,5,0,0,0,0,42,30,0,0,0,0,189,455,1423
48,453,002429,15,15,0,0,38,15,0,0,0,8,0,0,11,0,0,0,0,0,4,139,135,0,0,0,4,105,15,0,0,0,0,0,0,0,0,0,0,0,7,10,96,124
48,453,002430,62,166,61,15,33,33,11,0,0,0,0,0,0,0,0,0,0,49,90,303,637,248,197,111,45,30,81,11,0,12,0,0,5,0,0,10,0,0,0,44,215,680
48,453,002431,361,251,253,2,122,33,0,13,0,0,0,7,0,14,0,0,20,45,153,728,1716,384,173,112,29,0,75,92,25,0,0,0,0,22,32,0,0,20,47,174,778,1206
48,453,002432,102,62,51,13,11,6,2,0,20,18,0,0,0,0,0,0,0,29,56,210,511,58,61,8,26,68,10,40,0,6,0,0,3,0,0,0,0,0,0,52,90,441
48,453,002433,285,140,207,70,0,22,20,39,23,0,0,0,0,52,0,0,0,13,120,550,1244,495,265,141,52,30,56,32,120,0,0,0,12,0,17,0,16,0,0,84,539,1093
48,453,002434,101,95,65,32,2,2,0,0,0,0,0,5,0,0,7,0,0,3,22,145,445,55,92,57,3,6,0,36,0,1,0,3,0,0,22,0,0,0,0,68,78,457
48,453,002435,236,361,179,113,21,146,16,0,0,0,46,0,12,29,12,0,0,65,198,714,1406,295,317,235,99,13,80,38,0,0,0,0,0,0,0,0,0,0,62,162,502,1589
48,453,002436,63,152,90,6,15,0,38,0,2,0,0,0,0,0,0,16,0,9,38,87,591,75,121,61,3,14,0,12,0,0,0,0,0,0,10,0,0,0,0,30,135,612
48,453,002500,37,104,94,0,39,198,3,0,6,21,0,0,0,55,0,0,2,0,114,625,1367,142,61,20,9,34,65,11,13,11,0,0,14,19,0,0,0,0,0,97,561,1444
48,453,980000,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,15,2,47,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
48,455,950100,118,148,41,13,0,0,0,23,12,0,10,0,0,0,0,0,0,11,101,227,913,139,275,44,12,11,15,19,0,0,0,0,0,0,15,5,0,0,72,36,167,829
48,455,950200,42,124,95,34,0,9,0,0,0,0,0,0,0,8,26,0,0,30,44,194,1029,42,63,99,101,0,10,0,0,0,0,0,0,0,10,0,0,0,0,9,171,1164
48,455,950300,67,73,12,0,12,0,9,0,0,0,0,0,0,0,0,0,0,10,0,18,535,90,71,15,49,0,0,16,0,0,0,11,0,0,0,0,0,0,0,2,101,501
48,455,950400,43,50,47,16,0,0,0,0,0,0,0,0,0,0,0,10,0,41,45,44,1073,32,33,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,19,92,170,1332
48,455,950500,109,76,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,198,756,37,79,69,48,0,5,0,0,7,0,0,0,0,0,0,0,0,0,16,33,1003
48,457,950100,84,113,48,15,13,5,0,2,0,0,0,0,0,0,0,0,0,0,20,128,818,54,117,27,4,0,5,0,0,0,0,0,0,0,0,20,0,1,13,17,131,942
48,457,950200,237,137,114,98,111,157,8,46,0,17,0,0,0,0,11,26,0,57,543,912,2548,106,248,12,44,26,4,61,22,0,6,0,0,47,14,31,0,0,44,92,286,1842
48,457,950300,70,66,32,33,21,15,14,13,0,4,0,0,0,0,7,0,0,4,104,147,527,86,82,77,4,6,12,4,12,23,14,0,0,0,0,3,9,0,21,24,130,859
48,457,950400,55,110,98,17,54,0,0,0,0,4,0,52,0,0,0,0,0,22,51,192,1674,60,42,112,18,7,0,19,0,0,0,0,2,0,0,21,0,0,7,100,226,1719
48,457,950500,68,169,88,20,70,0,0,0,0,0,0,0,0,0,0,0,0,0,6,79,953,96,127,98,20,25,11,41,0,21,0,0,0,0,0,0,0,0,11,94,96,787
48,459,950100,186,411,192,64,35,0,24,36,48,36,0,0,0,0,0,0,0,36,176,427,2317,264,199,157,59,0,20,32,22,16,0,0,0,0,13,0,0,0,3,222,234,2418
48,459,950200,148,99,50,17,3,0,50,6,0,0,0,0,0,0,0,0,2,18,42,133,1058,85,79,50,21,82,28,20,0,10,0,0,0,6,0,0,0,0,18,7,148,1178
48,459,950300,270,357,209,110,18,17,36,0,0,0,0,0,0,0,29,26,0,52,241,433,2152,147,304,87,26,33,0,35,0,0,0,0,0,0,0,0,0,0,80,123,519,2305
48,459,950400,180,82,147,6,11,10,23,0,0,7,40,0,0,1,0,0,0,82,60,383,863,273,169,75,75,12,61,27,0,0,0,42,0,0,0,6,0,22,0,110,275,1051
48,459,950500,203,170,113,67,20,71,4,33,0,0,0,0,16,0,0,0,9,6,50,311,1441,167,177,178,89,48,38,22,30,7,0,0,9,32,9,3,0,0,17,133,270,1742
48,459,950600,122,144,88,15,10,2,24,0,2,1,0,0,0,1,3,0,0,0,261,135,1128,80,206,124,6,59,35,11,0,1,0,8,43,0,18,0,0,0,39,59,123,1277
48,459,950700,188,192,101,93,51,43,0,12,19,4,4,0,0,2,0,0,6,33,73,267,1513,109,179,47,19,23,33,57,5,15,0,4,2,0,0,10,0,0,15,80,432,1473
48,461,950100,43,17,18,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,54,100,314,8,44,52,2,0,0,13,0,0,0,0,0,0,14,0,0,0,12,1,59,280
48,461,950200,74,76,52,6,28,0,10,0,0,0,0,0,5,0,10,0,0,13,51,136,457,127,116,39,16,4,0,14,0,0,0,0,0,0,12,0,0,0,26,49,203,440
48,463,950100,143,138,31,15,47,49,0,0,0,0,0,0,0,9,5,0,10,0,28,156,747,118,70,116,15,8,21,11,4,5,0,0,0,22,0,7,7,0,23,71,122,769
48,463,950200,337,239,156,83,335,74,12,0,0,0,1,22,0,0,60,0,0,42,237,234,2039,198,229,166,179,153,71,92,12,2,0,0,59,0,76,14,0,5,0,105,376,2074
48,463,950300,105,268,132,100,0,154,0,0,0,0,0,0,0,0,0,0,18,12,160,304,1356,372,74,82,16,110,44,43,16,0,7,4,0,0,0,0,0,0,18,201,392,1263
48,463,950400,143,151,136,13,13,11,46,0,0,0,0,12,0,0,0,0,0,14,122,229,776,370,129,143,17,8,72,41,0,0,0,0,0,14,0,0,0,0,0,13,190,841
48,463,950500,267,297,135,10,42,16,0,0,0,0,0,0,0,11,0,0,0,0,141,297,1328,357,103,130,90,43,29,42,0,0,0,7,0,0,14,0,0,0,45,169,214,1711
48,465,950201,257,298,142,39,31,66,29,0,0,0,0,51,35,21,0,0,0,0,307,622,2112,380,313,175,88,31,25,8,0,26,26,0,0,22,21,32,0,0,0,93,621,2054
48,465,950301,117,168,171,115,9,0,17,11,0,0,0,0,0,23,47,18,0,20,163,280,898,266,153,84,48,46,20,22,0,10,8,0,0,0,7,0,0,0,79,100,266,1107
48,465,950302,196,147,102,42,47,0,0,0,0,0,0,0,0,0,0,0,0,0,161,251,863,123,157,62,79,82,0,21,0,0,0,0,0,0,0,6,0,0,43,99,180,936
48,465,950400,161,188,101,12,38,0,0,15,0,0,0,0,0,0,0,15,0,20,142,203,799,114,105,32,53,11,0,14,7,0,0,9,0,0,6,14,0,0,19,193,217,1094
48,465,950500,310,149,109,101,126,99,23,42,25,0,0,0,10,0,0,5,0,64,856,885,1242,197,239,186,55,97,43,13,47,0,19,0,27,13,0,24,0,0,23,236,578,1156
48,465,950601,170,204,165,54,0,0,11,0,0,0,0,0,0,0,9,0,46,17,126,319,1001,127,244,81,22,9,13,61,0,0,0,0,0,0,0,15,0,29,0,124,195,1194
48,465,950602,169,191,181,31,14,0,10,0,0,0,0,0,0,0,9,0,0,11,48,192,1110,233,187,57,50,38,0,7,0,0,0,0,0,0,1,0,0,0,46,90,169,1152
48,465,950700,325,340,59,62,63,19,37,44,27,0,0,0,0,0,45,0,0,46,79,350,1281,253,306,164,49,23,47,65,0,0,0,0,0,0,0,0,0,25,0,164,424,1482
48,465,950800,232,113,62,41,0,0,13,0,0,24,0,0,0,0,19,24,9,31,102,177,1423,161,142,127,0,76,0,0,0,0,38,0,0,0,0,13,8,23,8,140,221,1334
48,465,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,467,950100,122,179,73,36,61,16,6,9,8,15,3,13,0,0,0,2,0,17,44,220,1414,93,103,53,26,59,12,5,29,32,0,23,2,30,2,0,0,0,0,79,289,1482
48,467,950200,92,101,88,13,11,16,12,58,1,0,0,0,0,0,30,0,5,0,98,183,857,109,139,70,40,0,8,34,0,0,0,0,8,0,4,35,0,0,25,47,229,909
48,467,950300,107,111,62,37,28,0,0,14,20,11,16,0,18,0,29,4,13,13,112,124,1336,105,76,55,17,22,19,16,33,35,6,0,5,0,3,4,10,20,25,68,206,1398
48,467,950400,39,121,103,43,18,0,13,21,0,38,0,0,0,0,0,10,0,9,63,287,1383,88,132,123,0,18,0,0,0,10,0,0,0,0,0,0,8,0,0,136,229,1511
48,467,950500,112,76,140,35,17,0,68,7,13,0,0,0,0,0,0,0,0,34,67,164,954,163,153,144,61,60,28,16,6,0,53,0,0,0,0,20,26,0,15,46,93,1362
48,467,950600,109,330,205,92,0,47,22,0,0,0,0,22,33,0,0,9,12,36,171,269,2086,218,297,160,98,21,0,75,19,0,0,0,0,35,39,0,0,0,16,132,239,2152
48,467,950700,120,119,21,16,22,7,12,0,16,15,0,0,0,0,34,17,19,113,220,272,1013,93,91,56,19,0,110,39,9,12,20,0,0,0,0,15,0,6,0,107,165,1089
48,467,950800,227,298,99,65,9,13,19,0,0,0,26,0,0,0,0,0,9,7,88,397,1250,202,206,67,7,40,28,47,0,102,0,0,8,0,0,17,0,0,33,141,302,1526
48,467,950900,187,161,167,24,2,0,3,2,13,8,0,3,28,0,46,17,0,52,105,200,2141,76,198,153,88,12,0,29,0,10,4,6,58,0,0,0,15,0,41,92,177,2375
48,467,951000,327,184,112,30,23,7,4,64,34,0,1,0,17,0,0,0,0,8,162,258,2351,239,209,118,11,0,8,79,30,61,0,0,37,0,25,0,0,0,37,107,312,1999
48,469,000100,122,67,56,31,8,40,0,0,0,0,8,0,0,0,0,0,9,8,84,157,617,45,168,78,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,45,166,486
48,469,000201,189,98,60,0,10,0,0,0,13,0,8,0,0,0,32,0,10,22,266,311,667,166,144,28,41,24,55,0,0,2,1,0,0,6,3,0,0,0,0,179,187,707
48,469,000202,190,306,222,3,16,25,17,7,0,0,0,0,0,0,0,0,0,103,306,210,1046,117,237,177,68,47,0,17,7,10,0,0,0,0,0,0,0,0,31,165,276,1564
48,469,000301,19,68,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,75,90,503,42,58,33,9,8,0,9,0,4,0,0,4,0,0,0,4,0,37,34,119,459
48,469,000302,46,70,79,12,0,0,0,0,0,0,0,0,0,0,0,0,8,36,63,70,450,105,92,35,76,10,7,0,0,0,0,0,0,0,0,0,0,0,57,93,122,669
48,469,000400,57,20,15,23,0,8,0,38,12,0,0,0,0,0,0,0,0,0,21,59,548,26,53,83,6,7,20,7,0,8,0,0,0,0,0,0,0,8,0,36,42,611
48,469,000501,131,126,37,19,52,33,9,10,10,0,0,0,0,0,8,0,0,14,336,230,869,69,148,27,8,11,45,65,7,0,11,0,0,0,0,0,10,0,30,213,302,767
48,469,000502,70,114,55,83,0,20,17,10,7,0,0,0,1,0,0,0,0,5,71,241,702,207,133,128,36,10,87,39,16,11,0,0,0,11,0,0,0,0,0,174,283,894
48,469,000601,112,99,23,25,10,13,43,0,0,12,0,0,0,10,0,0,0,0,50,236,758,113,78,58,0,24,10,5,0,0,0,0,0,0,0,0,0,0,35,102,87,889
48,469,000602,54,116,85,113,52,20,0,10,14,7,0,0,0,0,0,0,0,14,164,204,882,95,172,66,14,53,67,0,24,0,0,0,0,0,29,0,0,28,29,68,315,1011
48,469,000700,94,16,44,6,55,13,0,40,8,19,0,38,0,0,0,0,0,26,148,212,912,108,73,131,41,21,7,0,0,16,0,0,0,0,0,0,0,0,36,147,98,917
48,469,000800,35,144,72,0,0,0,0,8,0,17,0,0,0,0,0,0,0,16,45,135,491,115,67,6,14,18,0,7,0,10,0,9,7,0,0,0,0,0,17,14,110,539
48,469,001300,76,40,30,12,0,0,0,7,11,0,0,0,0,0,4,0,0,0,32,111,593,54,42,41,20,7,5,34,7,7,9,5,0,0,6,0,0,0,0,85,96,638
48,469,001400,142,153,133,17,12,19,0,13,12,27,0,0,0,0,0,0,0,57,109,450,2519,160,202,119,92,70,21,20,48,35,0,0,20,0,0,40,0,0,31,59,550,2288
48,469,001501,73,161,59,63,22,0,17,10,0,0,0,0,0,0,18,0,0,26,56,161,871,86,101,30,3,58,25,9,15,7,3,4,4,0,4,37,0,5,0,29,238,888
48,469,001503,58,48,32,18,0,0,13,6,31,69,18,0,0,0,0,0,0,0,18,112,589,32,64,28,7,23,3,10,17,49,0,0,0,0,0,3,0,0,0,30,52,686
48,469,001504,236,214,100,35,0,15,0,97,123,64,0,16,0,0,0,0,0,0,116,411,1874,154,165,85,0,0,24,74,52,70,35,0,19,0,12,0,0,0,23,53,445,1944
48,469,001601,344,196,121,132,21,27,12,61,0,0,0,0,40,0,0,0,0,0,99,357,1317,253,172,95,41,16,52,59,0,0,13,0,22,22,0,28,0,0,30,243,507,1537
48,469,001604,343,225,103,36,36,19,37,0,13,0,0,0,0,20,13,0,0,0,153,656,1315,211,180,111,44,104,58,18,96,15,16,0,0,0,12,68,17,0,0,116,605,1278
48,469,001605,83,135,40,64,35,9,32,15,0,0,0,0,0,0,0,0,62,5,84,243,605,10,38,48,19,13,8,61,10,0,0,0,0,0,0,0,0,0,0,128,278,1036
48,469,001606,352,247,153,176,128,87,53,23,0,35,0,0,0,40,0,0,8,14,0,361,2081,209,265,159,80,141,38,56,54,82,85,0,0,0,0,0,0,0,15,74,293,2569
48,469,001700,190,156,84,16,7,0,0,12,7,0,0,0,0,0,0,0,0,28,99,384,1144,338,119,33,0,25,0,0,0,0,0,0,0,7,0,18,0,0,24,137,253,983
48,469,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,471,790101,55,65,24,24,42,126,366,0,0,0,0,0,0,13,0,0,1,28,261,1012,4047,90,0,9,1,0,0,49,9,0,10,0,0,0,0,0,8,1,0,28,129,541
48,471,790102,109,221,46,19,42,0,0,0,0,0,1,38,0,0,0,0,0,31,146,204,851,112,105,223,8,36,53,20,0,2,25,4,3,0,9,0,0,30,5,112,176,1117
48,471,790103,200,181,118,64,0,41,12,0,52,0,0,0,0,0,0,0,5,9,91,233,1415,109,110,30,0,9,34,59,0,6,0,0,0,0,0,0,0,0,68,157,257,1524
48,471,790200,93,199,157,37,0,35,62,0,0,57,0,0,0,0,0,0,0,0,71,372,2383,261,236,116,23,79,42,54,26,65,0,0,0,0,13,14,0,2,12,122,417,1880
48,471,790300,36,243,183,33,36,68,60,26,18,6,0,0,0,0,0,0,11,43,157,325,2058,60,188,78,55,58,47,54,77,41,12,0,23,0,0,35,0,4,16,127,147,2564
48,471,790400,222,126,29,14,63,260,349,0,0,19,32,14,0,3,0,0,0,136,851,1859,5520,260,112,99,0,18,61,17,0,0,0,0,36,0,0,0,0,0,56,184,353,1584
48,471,790500,90,103,174,412,658,245,134,27,24,0,0,81,0,0,0,0,0,36,389,696,1666,90,74,136,464,731,53,45,28,58,0,4,25,0,0,0,0,0,29,203,367,1201
48,471,790600,148,114,57,0,18,62,184,0,0,0,0,0,0,14,24,0,0,7,65,370,1628,233,176,164,53,30,7,62,0,0,0,8,0,0,39,0,0,28,15,58,374,642
48,471,790700,307,143,47,386,857,90,89,0,0,0,0,0,0,0,0,0,0,0,141,369,437,90,63,1,602,870,129,51,0,0,0,28,25,23,0,15,0,0,0,384,292,532
48,471,790800,52,72,51,278,704,170,14,11,0,0,49,0,29,0,36,0,0,43,189,212,426,99,69,88,612,1025,156,11,10,0,0,58,58,18,0,0,0,0,63,134,189,628
48,473,680100,114,158,71,12,25,4,15,5,8,0,0,39,0,0,0,0,0,5,32,131,732,52,105,38,13,6,29,6,0,0,10,17,3,6,0,0,0,0,8,6,156,745
48,473,680200,460,367,274,37,98,0,3,67,0,0,0,3,19,0,0,6,42,33,335,686,2332,530,324,191,115,39,46,3,1,0,0,0,2,2,0,0,7,34,0,177,622,2448
48,473,680300,337,542,168,251,330,18,7,4,74,6,0,515,37,12,97,46,7,61,167,463,2510,301,289,201,105,256,17,45,75,0,25,192,382,12,17,0,0,0,134,146,415,2501
48,473,680400,0,0,12,684,264,0,0,0,0,0,29,0,0,0,0,0,0,0,0,21,10,0,0,38,1567,618,0,0,0,0,19,184,107,0,0,0,0,0,0,0,0,8
48,473,680500,13,307,174,82,312,63,17,9,0,0,0,158,0,0,0,0,0,5,383,489,2180,231,446,127,61,21,0,73,14,26,0,0,8,0,0,0,0,0,69,270,560,1956
48,473,680600,77,198,264,34,59,13,32,49,0,0,23,45,0,13,50,0,11,101,202,398,2287,320,147,94,65,35,0,30,37,22,0,13,23,0,0,12,0,0,5,48,371,2468
48,475,950100,128,147,71,19,7,2,6,0,8,5,2,0,0,0,1,0,14,47,77,287,1064,260,135,120,14,4,6,16,2,8,2,0,0,0,0,2,0,7,18,102,209,1088
48,475,950200,223,206,97,38,6,0,5,0,11,0,0,0,0,7,0,0,0,89,176,333,879,195,141,54,8,14,40,0,0,0,10,0,0,0,0,0,0,0,0,200,238,992
48,475,950300,74,94,59,29,0,9,0,0,0,0,0,0,0,0,0,7,0,12,60,80,657,12,98,64,72,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,165,825
48,477,170100,150,45,38,57,16,0,0,0,0,0,0,0,0,0,20,25,0,72,81,379,786,51,86,83,6,0,37,0,0,10,0,0,0,0,0,0,0,3,8,132,138,824
48,477,170200,106,167,66,19,49,0,0,42,0,0,0,0,0,0,0,6,7,33,48,257,1657,267,168,123,109,40,0,54,0,0,0,0,0,38,36,12,0,0,29,111,249,1890
48,477,170300,93,260,89,29,30,0,24,28,11,10,0,0,0,0,3,21,68,34,157,246,1665,123,256,52,153,42,8,81,0,0,0,0,0,0,0,108,9,54,6,124,443,2137
48,477,170400,248,257,94,570,255,35,14,23,0,0,0,0,0,0,0,0,0,145,114,189,1541,126,96,118,375,87,0,19,10,0,10,30,0,0,0,0,0,0,57,72,243,1511
48,477,170500,287,181,232,59,6,0,0,18,0,13,0,0,0,0,4,0,0,17,8,390,1770,47,151,24,69,0,0,1,60,46,0,0,0,21,14,66,0,0,0,197,344,2116
48,477,170600,55,147,73,47,30,0,8,39,0,0,0,0,0,0,0,0,0,40,133,142,1710,53,138,19,69,18,0,44,11,0,0,0,25,0,35,0,0,17,98,9,67,1582
48,479,000101,183,229,166,48,75,10,27,0,0,0,0,0,0,0,7,0,6,1,74,301,927,165,217,143,1,117,0,7,0,0,0,0,0,0,12,23,0,0,7,148,229,1186
48,479,000105,214,124,8,46,48,30,0,0,0,0,0,0,0,0,25,0,0,72,127,190,418,105,138,50,0,46,31,14,0,11,0,0,0,0,0,0,0,41,48,110,164,520
48,479,000106,224,282,222,43,25,42,17,0,0,0,0,0,0,22,0,0,0,41,131,187,790,195,149,143,24,23,63,14,0,0,9,0,0,0,0,0,0,8,44,114,173,893
48,479,000107,215,142,66,14,76,33,15,0,0,0,0,0,5,0,0,0,0,36,90,260,513,159,150,81,40,69,0,0,0,0,0,0,0,0,0,0,0,0,43,63,254,654
48,479,000108,109,225,133,78,18,8,4,0,0,0,0,8,0,0,0,0,6,39,176,211,526,198,202,129,32,33,0,30,0,8,0,12,0,0,0,0,0,4,90,180,160,735
48,479,000109,171,59,59,39,31,0,4,0,6,0,0,0,0,0,9,9,3,7,76,154,329,116,121,78,12,8,16,26,13,0,0,0,0,0,0,0,0,6,10,24,267,445
48,479,000200,288,154,106,27,34,19,0,6,16,0,0,0,28,0,0,0,0,42,225,261,713,136,127,16,64,9,16,9,16,0,0,0,0,0,0,0,0,8,0,108,429,947
48,479,000300,173,144,106,11,0,7,6,0,3,0,0,0,4,0,0,0,2,27,95,126,641,166,134,54,30,18,0,15,0,0,0,0,0,0,0,0,0,5,17,90,93,746
48,479,000601,226,107,8,14,14,19,8,14,16,14,0,0,0,0,0,0,0,29,20,86,594,125,76,138,23,0,26,9,0,0,0,0,0,0,0,0,0,0,39,54,101,777
48,479,000602,122,171,114,17,43,0,1,0,18,0,0,0,0,0,17,0,0,0,19,193,639,86,167,113,81,12,44,7,0,3,0,0,0,31,0,0,0,15,0,87,152,735
48,479,000700,115,99,91,6,26,47,2,0,5,0,0,0,0,0,0,0,0,0,111,76,651,80,155,71,37,67,0,0,10,0,0,0,0,0,0,5,0,0,16,134,109,678
48,479,000800,152,136,78,41,17,5,5,0,0,0,0,7,0,3,0,0,0,0,49,92,378,178,109,32,11,46,0,21,7,0,0,0,0,0,0,0,0,0,26,70,199,602
48,479,000901,181,175,24,21,0,0,19,0,0,0,0,0,0,0,0,0,0,0,132,287,778,253,178,69,14,16,94,32,0,0,0,0,0,0,0,0,0,0,1,114,369,1367
48,479,000903,148,199,34,19,36,30,12,0,0,0,19,15,0,0,8,0,0,52,54,91,443,160,163,149,67,49,0,7,0,0,0,0,47,0,0,0,0,0,0,26,173,555
