state,county,tract,C18108_003E,C18108_004E,C18108_005E,C18108_007E,C18108_008E,C18108_009E,C18108_011E,C18108_012E,C18108_013E
48,113,018203,93,94,1854,246,226,3622,97,74,149
48,113,018204,31,16,1779,191,146,2182,40,103,110
48,113,018205,49,0,1557,124,23,2687,39,70,158
48,113,018206,57,9,1628,239,68,2721,57,122,179
48,113,018300,38,43,1835,303,268,4050,126,131,340
48,113,018401,103,23,1761,113,104,2548,119,60,361
48,113,018402,13,61,899,51,87,2107,136,127,428
48,113,018403,4,0,208,43,53,499,0,21,26
48,113,018501,12,0,1346,45,138,2124,81,92,158
48,113,018503,47,0,1461,175,28,3535,26,44,88
48,113,018505,54,50,1059,121,113,2276,10,23,94
48,113,018506,0,0,1030,57,77,2092,0,21,20
48,113,018600,48,8,916,141,113,1721,121,114,327
48,113,018700,149,7,2114,309,260,3300,105,146,252
48,113,018801,38,0,1280,66,91,2678,61,97,271
48,113,018802,0,0,212,31,28,611,4,20,42
48,113,018900,30,57,1858,210,130,3421,100,179,383
48,113,019004,118,0,1433,94,98,3624,82,183,641
48,113,019013,84,34,2056,144,246,2934,98,76,48
48,113,019014,237,0,3014,353,111,4000,64,49,398
48,113,019016,77,0,833,131,82,1848,49,27,191
48,113,019018,7,39,1331,202,86,2945,25,64,367
48,113,019019,154,0,2384,162,270,4089,33,159,195
48,113,019020,0,0,1104,192,33,3222,116,115,533
48,113,019021,79,73,2103,154,158,4137,151,114,416
48,113,019023,0,0,547,68,97,3081,134,140,691
48,113,019024,6,0,949,88,119,2749,35,135,406
48,113,019025,19,25,1114,112,108,3235,22,86,372
48,113,019026,46,0,1035,168,58,2998,264,140,619
48,113,019027,10,18,1329,219,86,3046,11,116,323
48,113,019028,0,41,818,175,212,2028,73,70,179
48,113,019029,33,22,1408,184,147,3039,108,268,362
48,113,019031,0,0,1385,97,143,3798,62,66,562
48,113,019032,45,44,1292,137,73,2163,23,159,258
48,113,019033,85,0,1396,267,124,2284,31,148,170
48,113,019034,50,33,953,195,257,2623,21,91,210
48,113,019035,0,0,1240,123,138,2883,14,50,175
48,113,019036,0,7,680,45,7,1741,51,40,362
48,113,019037,0,9,875,98,53,2084,40,79,321
48,113,019038,0,0,9,12,0,783,5,6,0
48,113,019039,0,0,1089,101,199,3377,219,239,641
48,113,019040,0,0,1397,295,163,3414,56,85,389
48,113,019041,19,0,495,12,75,1658,54,74,364
48,113,019042,30,0,1039,109,53,3283,149,145,375
48,113,019043,11,14,1545,232,80,4621,156,93,630
48,113,019100,10,0,1298,114,75,3738,67,106,407
48,113,019202,19,14,1336,48,81,3061,74,46,296
48,113,019203,9,8,812,124,22,2177,133,130,518
48,113,019204,0,0,2560,183,89,5933,150,138,263
48,113,019205,9,0,720,31,44,1873,132,141,514
48,113,019206,80,5,628,194,8,4187,192,156,424
48,113,019208,19,0,2732,85,125,3828,34,23,174
48,113,019210,0,0,934,78,26,2123,70,97,671
48,113,019211,16,10,1070,128,84,2857,237,210,371
48,113,019212,0,0,1863,67,0,2365,0,0,0
48,113,019213,15,0,832,87,112,1629,131,193,294
48,113,019301,3,0,987,14,8,1684,27,12,225
48,113,019302,36,6,719,240,19,3962,18,26,119
48,113,019400,0,18,1133,25,0,2497,27,51,227
48,113,019501,68,15,2671,84,80,3858,63,61,418
48,113,019502,17,0,1349,55,25,2516,59,62,271
48,113,019600,6,0,694,45,8,1300,21,24,311
48,113,019700,14,0,393,13,7,956,0,32,222
48,113,019800,45,0,1369,32,38,2422,59,79,706
48,113,019900,0,13,1406,17,106,2440,27,75,183
48,113,020000,22,0,1521,31,0,2663,0,35,136
48,113,020100,8,14,740,49,70,1313,36,51,115
48,113,020200,68,4,991,89,229,1884,62,285,413
48,113,020300,0,5,293,235,248,1060,71,144,117
48,113,020400,0,0,146,599,642,4213,22,9,50
48,113,020500,107,42,1993,316,305,1914,75,170,176
48,113,020600,0,3,588,41,7,1303,16,67,424
48,113,020700,0,0,555,44,94,2855,98,130,557
48,113,980000,0,0,0,0,0,0,0,0,0
48,113,980100,0,0,0,0,0,0,0,0,0
48,115,950401,8,66,1312,110,107,2165,106,198,441
48,115,950402,0,31,578,103,30,754,34,88,132
48,115,950500,16,14,840,155,97,1866,127,133,388
48,115,950600,20,1,408,73,18,896,34,66,153
48,117,950300,46,13,1960,196,82,3161,152,154,377
48,117,950400,0,0,1965,160,154,2708,107,145,338
48,117,950500,12,0,1291,62,116,1835,66,109,192
48,117,950600,5,24,919,145,97,2079,115,59,295
48,119,950100,9,5,713,146,57,1446,44,85,500
48,119,950200,5,3,451,113,139,1060,60,139,184
48,121,020103,33,44,2610,255,219,6076,261,250,826
48,121,020104,26,0,922,64,22,1904,110,0,223
48,121,020105,108,78,2798,250,131,4060,51,77,231
48,121,020106,64,37,2078,75,71,3605,26,78,291
48,121,020107,43,14,1346,163,65,3340,66,75,197
48,121,020108,86,29,4115,103,244,7655,61,152,303
48,121,020109,44,4,1121,21,38,1770,17,0,86
48,121,020110,23,8,2042,79,32,3093,41,58,127
48,121,020111,72,0,1664,92,89,2074,11,9,113
48,121,020112,15,0,939,34,32,1939,44,58,87
48,121,020113,113,36,3390,322,337,5690,50,123,218
48,121,020114,51,97,3232,124,51,4952,143,150,290
48,121,020115,16,7,1350,88,115,3196,48,74,351
48,121,020202,119,23,2681,495,244,5565,89,282,435
48,121,020203,0,0,1654,202,123,2876,118,81,201
48,121,020204,48,20,753,65,214,2235,79,124,279
48,121,020205,0,0,468,63,76,1053,10,41,153
48,121,020303,101,11,2664,193,316,6075,112,209,790
48,121,020305,67,0,1585,109,96,4125,177,76,960
48,121,020306,42,10,1582,127,60,4376,19,20,401
48,121,020307,79,54,2744,133,36,5381,76,142,543
48,121,020308,97,19,2871,498,234,5692,118,197,210
48,121,020309,70,23,2341,505,242,4891,116,246,469
48,121,020310,0,0,183,98,12,848,207,116,1218
48,121,020401,34,0,1927,217,173,4348,79,60,247
48,121,020402,0,59,678,201,151,3040,139,124,448
48,121,020403,45,0,462,275,105,2202,70,59,238
48,121,020503,38,0,1678,249,235,3724,163,138,220
48,121,020504,30,0,791,183,164,1565,46,33,102
48,121,020505,39,0,1422,303,157,3935,72,87,666
48,121,020506,0,13,291,102,37,1066,122,30,183
48,121,020601,38,0,842,131,235,4097,40,112,150
48,121,020602,94,0,2003,333,158,5055,108,144,450
48,121,020700,7,0,196,161,150,2411,30,54,111
48,121,020800,35,89,331,130,20,4017,59,33,198
48,121,020900,20,0,573,297,48,3973,0,23,53
48,121,021000,46,33,528,257,90,5053,19,27,62
48,121,021100,0,0,53,113,39,2365,0,2,33
48,121,021201,105,0,1355,309,294,3783,100,94,207
48,121,021202,27,21,872,101,103,2058,45,70,255
48,121,021301,0,0,177,158,67,3361,11,0,23
48,121,021303,33,13,1868,208,158,3414,96,280,414
48,121,021304,0,27,994,142,131,3656,51,49,405
48,121,021305,12,10,557,185,64,2252,65,111,539
48,121,021403,78,0,2722,421,182,5927,250,161,784
48,121,021404,73,2,2118,369,71,5154,79,98,514
48,121,021405,45,21,2742,266,298,5621,114,83,374
48,121,021406,114,42,1921,146,101,4513,43,31,519
48,121,021407,45,19,2226,162,124,3574,83,58,378
48,121,021408,112,0,1756,105,28,3912,52,16,369
48,121,021409,69,0,2514,64,220,4614,89,145,550
48,121,021502,0,0,1179,106,66,2677,70,54,339
48,121,021505,69,14,1423,140,172,3826,71,92,287
48,121,021512,0,12,1422,36,30,3042,18,26,269
48,121,021513,0,0,813,83,19,2148,14,101,373
48,121,021514,26,9,1077,145,72,2290,100,78,509
48,121,021515,58,8,2261,182,58,4511,137,67,1147
48,121,021516,107,0,1540,173,363,3825,45,96,330
48,121,021517,0,0,634,74,175,1801,0,11,50
48,121,021518,0,13,829,43,42,1943,11,38,158
48,121,021519,84,0,3891,220,347,8002,89,56,468
48,121,021520,90,0,834,161,139,2186,26,157,157
48,121,021521,74,13,869,131,87,2835,45,80,214
48,121,021522,17,0,431,27,11,914,12,13,49
48,121,021523,37,18,1028,92,51,2171,50,31,141
48,121,021524,18,13,472,31,24,971,26,29,116
48,121,021525,113,13,2915,182,11,4847,0,98,265
48,121,021526,87,0,2459,99,42,3530,44,79,245
48,121,021527,58,82,2234,124,26,3079,8,22,164
48,121,021611,26,0,1104,39,51,2768,47,102,218
48,121,021612,26,0,861,54,41,2757,34,89,148
48,121,021613,49,19,1754,89,87,3255,24,13,224
48,121,021614,23,0,1012,56,78,2319,46,50,208
48,121,021615,15,0,1185,27,80,2651,82,45,336
48,121,021616,67,0,777,174,18,2440,45,24,288
48,121,021618,0,0,1039,187,40,2940,44,28,258
48,121,021619,16,0,816,131,45,1677,0,0,203
48,121,021620,35,0,399,13,55,1278,0,9,31
48,121,021621,0,0,715,244,85,2241,118,82,407
48,121,021622,59,0,1136,90,38,3531,59,37,267
48,121,021623,0,0,1458,56,56,4314,8,39,270
48,121,021624,69,0,1675,105,86,4727,12,66,246
48,121,021625,8,14,1754,34,56,3267,33,42,272
48,121,021626,0,0,604,19,39,1318,0,14,111
48,121,021627,105,48,729,48,18,5039,117,296,656
48,121,021628,34,0,1583,84,141,4625,52,30,420
48,121,021629,34,0,1742,97,37,3794,57,240,195
48,121,021630,286,0,1115,113,157,2939,7,73,275
48,121,021631,19,0,1440,121,112,3358,36,42,406
48,121,021632,0,0,706,86,91,2251,34,39,280
48,121,021633,19,9,1057,88,52,2822,59,45,430
48,121,021634,0,0,878,125,49,4206,0,0,53
48,121,021635,57,0,921,121,21,2799,12,0,131
48,121,021636,18,34,1193,50,73,5572,30,50,224
48,121,021637,27,11,1036,100,39,2961,15,25,136
48,121,021638,7,0,959,67,52,2697,22,0,130
48,121,021715,20,0,1046,226,81,2700,42,135,244
48,121,021716,111,0,1139,260,35,3040,194,222,221
48,121,021717,41,74,1247,325,27,3176,111,266,701
48,121,021718,77,0,2967,133,57,5048,83,33,412
48,121,021719,0,17,1253,79,28,2672,17,171,212
48,121,021720,14,0,977,58,14,2081,34,18,76
48,121,021721,29,0,957,182,126,2205,59,13,209
48,121,021722,27,12,714,206,95,2490,65,15,227
48,121,021723,0,0,551,32,6,1089,0,30,21
48,121,021724,38,0,1190,149,16,2553,16,5,179
48,121,021725,39,20,1083,190,71,2303,29,0,168
48,121,021726,39,0,865,132,56,2126,0,28,146
48,121,021727,15,0,1602,81,31,2872,40,16,126
48,121,021728,8,0,658,54,6,1353,57,0,120
48,121,021729,20,0,933,56,52,1950,26,11,195
48,121,021730,18,0,887,46,62,2308,28,50,168
48,121,021731,105,7,1001,69,45,2367,57,11,159
48,121,021732,0,6,377,137,49,1316,4,42,111
48,121,021733,6,0,1314,0,90,2248,0,35,85
48,121,021734,10,0,803,206,36,1689,0,14,69
48,121,021735,0,0,594,109,109,2879,26,19,36
48,121,021736,0,0,295,218,0,1933,11,0,10
48,121,021737,16,0,922,90,123,2961,46,222,57
48,121,021738,0,7,589,58,0,1752,60,9,180
48,121,021739,33,51,847,82,69,2462,27,0,31
48,121,021740,33,0,926,135,8,3265,41,40,119
48,121,021741,34,0,462,24,112,1099,17,41,81
48,121,021742,45,0,1477,103,110,3353,102,145,213
48,121,021743,15,0,720,66,69,1937,50,94,319
48,121,021744,59,34,1190,62,77,2083,7,28,420
48,121,021745,51,0,1577,139,68,2876,70,79,299
48,121,021746,50,39,948,144,34,2029,40,40,242
48,121,021747,12,0,1342,70,83,2534,30,93,119
48,121,021748,0,0,1263,64,33,2295,52,38,399
48,121,021749,22,6,1213,25,16,1883,3,28,129
48,121,021750,0,0,1254,51,91,2212,51,7,148
48,121,021751,80,8,1961,10,0,2947,7,45,62
48,121,021752,31,0,1886,8,12,3015,7,69,103
48,121,021753,5,0,1560,128,29,3203,13,94,324
48,121,021800,17,0,837,35,26,2592,39,140,459
48,121,021900,0,11,1885,60,13,2731,12,10,158
48,123,970100,83,0,630,132,154,1908,95,117,389
48,123,970200,96,0,1139,126,274,1987,148,187,242
48,123,970300,10,0,867,58,94,2084,104,182,432
48,123,970400,95,0,917,104,68,1970,83,195,525
48,123,970500,45,14,619,150,112,1426,159,202,421
48,125,950300,2,0,450,85,116,979,100,128,240
48,127,950200,149,57,2318,188,372,4102,200,313,458
48,127,950400,7,7,604,139,197,863,107,221,129
48,129,950200,7,0,433,120,77,1063,71,77,186
48,129,950300,0,5,274,42,37,697,88,105,299
48,131,950100,104,0,888,183,387,2128,124,337,202
48,131,950200,44,47,832,226,203,1240,55,197,77
48,131,950500,39,23,879,185,177,1539,146,427,368
48,133,950100,12,13,927,210,163,1666,69,125,222
48,133,950200,0,0,1010,367,595,2621,268,299,630
48,133,950300,40,41,999,278,218,2393,229,191,497
48,133,950400,2,3,428,164,60,804,66,145,184
48,133,950500,19,0,561,70,48,950,101,114,330
48,135,000100,0,0,847,183,124,1657,130,90,158
48,135,000300,71,3,526,89,99,1000,59,29,153
48,135,000400,14,0,1206,125,148,2128,169,62,249
48,135,000500,80,0,1356,173,141,2531,114,75,225
48,135,000600,179,5,1742,236,241,2891,77,202,178
48,135,000700,42,0,1255,325,206,2541,58,98,217
48,135,000800,48,32,1157,108,97,2136,122,141,122
48,135,001000,52,7,1261,174,45,2752,186,84,230
48,135,001100,0,0,2224,422,187,3601,182,261,242
48,135,001300,23,19,1327,395,191,2918,120,148,213
48,135,001500,67,29,1420,296,220,2442,154,45,196
48,135,001600,11,95,1482,361,157,2940,102,151,347
48,135,001700,62,0,2166,139,162,3790,223,154,535
48,135,001800,49,34,1013,116,197,1322,114,139,141
48,135,001900,110,9,1914,429,189,2561,97,291,346
48,135,002000,22,10,963,160,217,1590,103,132,232
48,135,002200,77,14,999,290,98,1715,72,4,281
48,135,002300,6,0,854,316,64,2019,94,45,226
48,135,002400,9,0,1271,186,66,2786,105,181,332
48,135,002501,53,11,1226,96,96,2674,11,15,140
48,135,002502,15,0,1681,193,93,3462,76,144,482
48,135,002503,27,0,1309,132,19,4255,22,63,171
48,135,002700,305,0,2463,804,525,4385,69,339,447
48,135,002801,124,0,1285,88,173,2276,111,54,71
48,135,002802,70,0,2935,470,210,4680,228,251,454
48,135,002900,41,0,1054,92,80,2162,112,52,276
48,135,003000,65,20,2577,256,139,5074,146,177,493
48,135,003100,24,0,1038,154,90,1721,59,120,145
48,137,950300,0,0,322,23,95,975,103,184,315
48,139,060101,87,38,1819,309,203,3878,210,319,447
48,139,060102,83,0,2496,268,244,3894,90,100,466
48,139,060204,39,0,2441,388,136,5383,176,225,544
48,139,060206,59,0,1889,249,193,3405,141,129,375
48,139,060207,102,30,1329,329,167,3515,94,88,314
48,139,060208,12,0,963,80,124,2283,110,65,334
48,139,060209,51,0,905,148,62,2123,33,63,326
48,139,060210,29,7,313,40,34,819,17,32,159
48,139,060211,10,22,754,193,68,1676,66,139,192
48,139,060212,67,0,1389,174,49,3036,40,53,157
48,139,060213,43,77,1301,513,303,3253,153,118,520
48,139,060214,97,0,2350,124,67,4579,101,137,325
48,139,060300,53,19,1045,438,253,1958,60,200,194
48,139,060400,71,14,1205,197,169,2133,90,83,331
48,139,060500,107,6,1135,159,129,1701,34,80,128
48,139,060600,35,0,1846,182,179,4444,249,230,813
48,139,060701,0,0,844,44,1,1060,2,31,67
48,139,060702,100,0,1002,170,51,2087,103,52,381
48,139,060703,15,0,487,138,37,1076,25,76,114
48,139,060801,34,0,1707,80,198,3721,171,67,356
48,139,060802,55,0,1781,264,108,3424,67,141,406
48,139,060803,123,0,355,52,10,880,0,17,90
48,139,060900,79,23,1269,229,339,3434,74,94,285
48,139,061000,38,0,933,164,190,2153,153,143,389
48,139,061100,95,8,1423,164,119,2572,129,82,327
48,139,061200,4,0,535,97,96,993,38,88,108
48,139,061300,35,3,708,63,25,1313,18,12,243
48,139,061400,0,0,2139,182,265,4435,243,126,667
48,139,061500,28,27,1753,303,232,2339,113,86,193
48,139,061600,90,34,1763,188,295,2934,88,219,180
48,139,061700,15,0,1195,238,100,2734,139,209,392
48,141,000101,0,2,2039,190,271,3610,165,280,587
48,141,000106,19,25,1741,94,88,3284,174,210,472
48,141,000107,48,22,1508,295,233,2793,148,249,394
48,141,000108,8,7,844,41,88,1346,72,49,142
48,141,000109,18,3,1060,91,130,2110,67,148,273
48,141,000110,23,11,1315,153,219,1950,61,165,191
48,141,000111,32,0,713,70,97,1245,104,85,226
48,141,000112,8,0,1091,115,161,2117,84,285,328
48,141,000204,30,6,1373,142,90,2663,178,141,276
48,141,000205,26,9,901,51,124,2054,106,77,184
48,141,000206,38,20,1116,133,214,2423,65,361,416
48,141,000207,36,0,1747,127,228,2015,69,52,262
48,141,000208,0,4,980,141,183,1716,73,63,140
48,141,000301,19,7,1720,236,335,3554,27,339,440
48,141,000302,20,0,1672,135,190,2857,104,201,500
48,141,000401,44,0,1245,141,23,3553,141,219,799
48,141,000403,7,11,823,100,56,1318,45,161,234
48,141,000404,40,8,1595,69,172,1841,25,23,163
48,141,000600,0,35,1051,97,157,2301,139,152,448
48,141,000800,98,0,1279,148,253,3115,205,250,426
48,141,000900,237,0,2361,277,210,4546,179,510,558
48,141,001001,9,0,712,118,141,1711,66,269,245
48,141,001002,67,16,898,169,248,1880,78,303,416
48,141,001104,96,0,1523,344,177,4437,159,86,593
48,141,001107,103,14,2035,189,33,4013,124,171,527
48,141,001109,20,0,1181,104,62,2180,124,164,824
48,141,001110,72,0,1165,211,49,2957,83,141,416
48,141,001111,58,0,781,78,13,3112,39,121,211
48,141,001112,12,10,1103,123,95,2715,172,152,426
48,141,001113,0,17,1690,173,305,4246,258,109,562
48,141,001114,49,0,1409,184,71,2673,104,229,166
48,141,001115,93,0,1185,170,93,1938,26,92,108
48,141,001201,40,51,1527,164,166,2577,81,258,325
48,141,001202,7,11,1475,180,102,2940,25,31,279
48,141,001203,44,0,211,49,20,328,11,49,36
48,141,001301,15,0,864,136,74,2058,68,84,371
48,141,001302,0,22,1574,146,73,4394,130,211,753
48,141,001400,3,5,297,172,80,1257,39,85,49
48,141,001501,42,0,1356,94,90,3209,61,240,452
48,141,001502,22,0,471,115,2,1772,54,142,279
48,141,001600,65,0,876,132,201,2071,185,218,360
48,141,001700,7,0,50,32,57,193,57,23,54
48,141,001800,28,0,364,49,28,526,34,127,61
48,141,001900,0,22,876,127,69,1006,62,134,232
48,141,002000,0,12,618,86,149,1083,41,164,165
48,141,002100,0,0,611,172,250,993,82,215,192
48,141,002201,52,26,651,77,156,1524,48,167,288
48,141,002202,87,22,643,123,210,2236,97,206,218
48,141,002300,170,15,801,154,214,2480,229,173,309
48,141,002400,34,0,842,121,103,1870,77,121,254
48,141,002500,0,74,1137,254,256,3238,265,315,550
48,141,002600,0,17,929,176,88,1693,102,269,265
48,141,002800,118,0,1554,196,172,2590,81,252,304
48,141,002900,11,0,205,53,82,563,33,119,83
48,141,003000,57,0,1298,250,217,1871,62,177,348
48,141,003100,29,25,791,250,362,1507,148,410,324
48,141,003200,0,0,519,94,184,1202,108,229,222
48,141,003300,40,0,675,266,263,2463,235,405,608
48,141,003402,50,16,1816,259,187,3607,104,313,596
48,141,003403,0,0,1360,175,201,2919,75,294,469
48,141,003404,0,0,1238,241,103,3324,409,336,582
48,141,003501,27,0,597,73,99,1258,16,119,262
48,141,003502,38,0,1655,246,103,2141,135,244,317
48,141,003601,45,13,926,341,262,1726,94,277,378
48,141,003602,22,0,601,70,144,1355,73,157,179
48,141,003701,10,7,1191,94,140,2262,120,216,444
48,141,003702,68,9,938,133,159,2256,138,309,490
48,141,003801,16,0,1168,280,189,2636,238,394,684
48,141,003803,11,0,555,110,112,1596,71,120,270
48,141,003804,12,0,1073,159,118,2116,55,147,329
48,141,003901,41,41,889,153,100,1738,124,342,330
48,141,003902,16,0,646,220,170,1191,51,133,190
48,141,003903,107,0,2436,322,265,3190,70,405,364
48,141,004002,36,64,2420,336,524,4455,163,389,468
48,141,004003,0,14,2134,232,250,4508,134,187,348
48,141,004004,7,13,1512,277,312,3220,132,199,484
48,141,004103,30,0,1826,363,152,3508,117,276,398
48,141,004104,0,0,1367,286,299,3477,187,212,629
48,141,004105,40,33,869,161,138,1464,135,349,498
48,141,004106,70,30,1394,175,272,2470,86,208,544
48,141,004107,0,0,409,39,90,608,87,101,194
48,141,004201,92,0,1467,141,277,2737,133,345,587
48,141,004202,37,22,1289,210,364,2711,148,341,460
48,141,004303,17,0,1324,134,70,3452,120,247,767
48,141,004307,57,0,1277,327,120,2805,129,106,568
48,141,004309,36,0,1580,205,217,3617,132,60,131
48,141,004310,49,82,1319,280,114,2693,86,196,502
48,141,004311,0,21,931,250,172,2280,110,123,492
48,141,004312,0,0,1423,46,272,2898,101,287,492
48,141,004313,0,0,837,221,70,1706,33,49,340
48,141,004314,42,88,957,298,100,3218,90,91,198
48,141,004316,0,34,1796,237,88,3681,100,99,294
48,141,004317,36,0,872,260,109,2261,58,30,155
48,141,004318,0,14,987,112,184,2208,98,248,535
48,141,004319,32,43,1413,377,192,3348,41,100,294
48,141,004320,15,40,685,215,161,1883,50,60,109
48,141,010101,12,0,753,62,61,680,0,1,1
48,141,010102,24,18,1172,25,13,779,0,0,0
48,141,010103,4,7,690,16,8,401,0,20,0
48,141,010203,46,14,1038,132,106,1512,35,135,90
48,141,010207,26,0,2397,118,218,3218,38,90,103
48,141,010210,18,41,2836,127,91,3335,30,18,160
48,141,010211,0,5,898,120,72,1731,69,25,117
48,141,010212,13,0,2098,183,137,3357,0,70,146
48,141,010213,115,13,2261,231,63,4139,41,36,313
48,141,010214,18,0,1835,119,36,3855,74,112,422
48,141,010215,22,0,2032,46,43,4224,43,131,327
48,141,010216,40,21,2356,224,190,3916,53,107,610
48,141,010217,41,0,1637,141,15,3385,49,72,239
48,141,010218,7,0,1145,56,13,1893,17,44,116
48,141,010219,147,13,2485,92,141,4619,44,187,453
48,141,010220,52,0,1522,92,81,2172,70,148,177
48,141,010221,120,0,1976,166,250,3369,119,197,292
48,141,010222,16,0,433,90,57,1235,37,63,155
48,141,010303,26,6,703,83,214,1855,70,76,298
48,141,010307,53,15,1396,260,219,3066,219,274,460
48,141,010311,49,0,2049,293,252,4016,121,161,405
48,141,010312,49,16,1177,193,165,2371,50,166,261
48,141,010316,68,21,1285,236,126,2237,61,112,287
48,141,010317,8,31,983,167,123,2526,121,132,259
48,141,010319,0,0,177,29,27,326,18,30,19
48,141,010322,21,0,1872,102,31,2942,23,88,67
48,141,010323,22,0,1377,31,73,2510,24,90,158
48,141,010324,95,0,2844,255,122,5591,121,139,186
48,141,010325,12,0,3238,362,21,4063,87,138,184
48,141,010326,0,0,1014,142,133,2852,57,223,316
48,141,010327,57,0,803,49,254,2273,105,72,116
48,141,010328,15,9,798,42,26,2246,37,58,129
48,141,010329,5,11,1924,322,62,2778,20,72,96
48,141,010330,104,0,4055,203,201,5953,110,97,287
48,141,010331,46,17,4264,464,211,5633,106,39,321
48,141,010332,82,17,3435,387,223,3980,30,69,166
48,141,010333,27,0,1772,134,251,2370,54,169,54
48,141,010334,40,0,1531,107,96,2087,10,52,18
48,141,010335,18,0,1483,109,135,1932,43,33,129
48,141,010336,11,0,2416,257,54,3669,36,35,146
48,141,010337,138,62,1838,180,89,4161,63,91,102
48,141,010338,72,0,2036,179,73,3971,82,104,225
48,141,010339,92,0,2130,380,132,3066,112,146,133
48,141,010340,14,0,830,49,66,1039,26,29,92
48,141,010341,368,236,8406,934,441,12535,91,44,673
48,141,010342,81,66,5021,393,107,7485,134,118,63
48,141,010343,56,14,2349,335,151,3423,136,166,338
48,141,010344,59,7,989,129,200,1665,53,44,93
48,141,010345,107,53,2772,525,266,3590,84,67,96
48,141,010346,42,37,1613,264,248,2398,67,97,314
48,141,010347,110,36,1611,286,138,2223,74,85,105
48,141,010401,101,30,1745,394,307,2796,149,145,389
48,141,010404,24,0,1103,288,78,2503,56,241,203
48,141,010405,67,9,1877,433,313,2933,109,243,290
48,141,010406,69,0,1535,236,169,1808,25,85,47
48,141,010407,120,40,3108,195,172,3695,79,149,271
