state,county,tract,B23001_005E,B23001_007E,B23001_008E,B23001_009E,B23001_012E,B23001_014E,B23001_015E,B23001_016E,B23001_019E,B23001_021E,B23001_022E,B23001_023E,B23001_026E,B23001_028E,B23001_029E,B23001_030E,B23001_033E,B23001_035E,B23001_036E,B23001_037E,B23001_040E,B23001_042E,B23001_043E,B23001_044E,B23001_047E,B23001_049E,B23001_050E,B23001_051E,B23001_054E,B23001_056E,B23001_057E,B23001_058E,B23001_061E,B23001_063E,B23001_064E,B23001_065E,B23001_068E,B23001_070E,B23001_071E,B23001_072E,B23001_075E,B23001_076E,B23001_077E,B23001_080E,B23001_081E,B23001_082E,B23001_085E,B23001_086E,B23001_087E,B23001_091E,B23001_093E,B23001_094E,B23001_095E,B23001_098E,B23001_100E,B23001_101E,B23001_102E,B23001_105E,B23001_107E,B23001_108E,B23001_109E,B23001_112E,B23001_114E,B23001_115E,B23001_116E,B23001_119E,B23001_121E,B23001_122E,B23001_123E,B23001_126E,B23001_128E,B23001_129E,B23001_130E,B23001_133E,B23001_135E,B23001_136E,B23001_137E,B23001_140E,B23001_142E,B23001_143E,B23001_144E,B23001_147E,B23001_149E,B23001_150E,B23001_151E,B23001_154E,B23001_156E,B23001_157E,B23001_158E,B23001_161E,B23001_162E,B23001_163E,B23001_166E,B23001_167E,B23001_168E,B23001_171E,B23001_172E,B23001_173E
48,029,152000,0,18,36,25,0,8,19,52,0,66,35,28,0,41,0,30,0,99,2,9,9,119,0,47,0,65,15,44,0,6,0,0,0,0,0,0,0,7,0,10,12,0,21,15,0,0,0,0,9,0,0,0,27,0,12,22,36,0,50,0,27,0,16,16,19,0,95,44,36,0,70,8,14,0,56,0,36,0,6,0,28,0,6,0,0,0,0,0,17,0,0,11,13,0,6,0,0,23
48,029,152100,0,63,0,84,0,63,22,38,0,158,14,0,0,89,0,14,0,135,16,36,0,244,16,45,0,247,0,84,0,146,5,110,0,57,21,41,0,14,0,14,18,0,81,34,0,79,8,0,61,0,0,19,103,0,33,11,24,0,41,5,25,0,52,10,72,0,55,7,75,0,110,0,168,0,267,40,82,0,67,23,31,0,14,0,13,0,11,0,95,7,0,118,0,0,45,8,0,115
48,029,152201,0,35,42,117,0,78,27,26,0,218,0,35,0,182,38,39,0,118,0,0,0,584,0,74,0,273,70,42,0,304,0,14,0,96,36,0,0,62,0,107,0,0,201,0,0,134,0,0,98,0,126,0,416,0,98,0,27,0,0,0,0,0,98,57,137,0,137,19,38,0,285,0,155,0,190,26,83,0,106,0,243,0,38,0,36,0,0,0,173,14,0,73,48,0,69,0,0,129
48,029,152202,0,27,37,50,0,75,0,0,0,46,12,30,0,327,0,35,0,81,0,19,0,191,12,4,0,111,22,14,0,131,23,55,0,40,9,41,0,63,0,17,25,0,0,0,0,43,0,0,38,0,59,23,88,0,46,0,0,0,55,9,19,0,29,0,66,0,115,14,20,0,150,42,88,0,135,14,180,0,57,0,130,0,60,0,61,0,19,0,29,0,0,38,0,0,37,0,0,96
48,029,160100,0,15,78,190,0,156,26,4,0,0,0,35,0,210,26,159,0,273,0,15,0,288,0,116,0,214,55,82,0,97,0,33,0,14,0,13,0,0,0,22,38,0,47,7,0,128,0,0,89,0,0,19,258,0,0,0,4,0,105,33,33,0,107,46,71,0,61,5,133,0,311,31,91,0,237,0,105,0,104,0,93,0,21,0,24,0,8,0,60,34,0,103,17,0,47,0,0,196
48,029,160200,0,48,3,100,0,18,0,0,0,35,0,1,0,20,12,9,0,80,0,12,0,109,11,0,0,103,0,47,0,48,3,6,0,17,0,15,0,27,0,48,21,0,66,0,0,18,0,0,59,0,0,0,58,0,33,11,0,0,71,0,0,0,38,0,14,0,51,0,0,0,53,0,53,0,133,0,38,0,47,9,53,0,34,0,11,0,10,0,11,0,7,82,0,0,20,0,0,104
48,029,160300,0,27,22,116,0,105,0,32,0,43,37,0,0,54,0,34,0,103,0,39,0,289,0,32,0,232,25,8,0,89,0,0,0,33,0,14,0,37,0,62,31,0,105,21,0,51,12,0,134,0,18,0,128,0,12,0,9,0,22,3,8,0,162,0,24,0,120,0,76,0,344,0,202,0,200,6,69,0,119,0,67,0,47,0,62,0,48,0,122,0,0,161,28,0,72,15,0,118
48,029,160400,0,63,0,63,0,35,0,0,0,52,0,0,0,76,18,58,0,136,11,0,0,163,0,44,0,178,0,41,0,118,0,81,0,20,6,19,0,23,0,17,31,7,57,19,0,80,5,0,102,0,48,0,73,0,49,19,0,0,84,13,0,0,70,0,0,0,159,0,11,0,233,24,111,0,185,7,116,0,107,0,34,0,26,0,21,0,7,0,45,41,0,72,0,0,51,0,0,280
48,029,160501,0,0,0,92,0,64,0,20,0,52,65,12,0,67,33,14,0,51,30,50,0,62,0,8,0,91,0,0,0,30,16,35,0,7,8,0,0,7,0,36,7,0,42,0,0,41,0,0,88,0,13,0,51,0,32,0,0,0,96,81,10,0,146,0,44,0,35,29,71,0,141,44,69,0,143,0,28,0,0,10,42,0,18,0,0,0,8,0,24,7,0,26,15,0,100,0,0,51
48,029,160502,0,0,35,108,0,36,51,7,0,12,0,0,0,120,18,0,0,43,25,0,0,203,22,26,0,245,79,102,0,40,0,1,0,9,0,0,0,1,0,21,21,0,52,11,0,5,7,0,180,0,94,0,101,0,18,0,7,0,107,0,0,0,49,47,34,0,84,20,17,0,204,54,12,0,166,27,42,0,129,16,29,0,6,0,13,0,13,0,35,0,0,62,6,0,90,6,0,277
48,029,160600,0,0,21,87,0,49,0,42,0,62,0,15,0,39,30,121,0,69,25,8,0,228,60,18,0,153,0,63,0,51,0,79,0,50,0,37,0,0,0,24,0,0,52,1,0,32,1,0,106,0,78,22,98,0,39,0,54,0,7,12,47,0,64,19,109,0,112,0,43,0,165,24,195,0,163,15,95,0,95,0,129,0,34,0,44,0,0,0,45,0,0,82,11,9,65,6,0,213
48,029,160701,0,53,7,61,0,38,6,8,0,52,0,53,0,91,3,71,0,61,0,8,0,168,49,32,0,228,28,63,0,41,11,13,0,0,0,25,0,9,0,24,0,0,45,0,0,39,12,0,81,0,34,0,51,0,31,11,7,0,24,10,7,0,41,0,10,0,42,0,70,0,67,0,64,0,224,0,72,0,46,0,74,0,8,0,13,0,9,0,30,27,0,28,12,0,54,6,10,160
48,029,160702,0,20,41,107,0,20,1,18,13,122,59,9,0,161,0,0,0,48,25,6,0,234,44,11,0,197,92,94,0,85,0,61,0,24,15,15,0,15,0,24,33,0,47,8,0,73,0,0,158,0,34,0,47,0,24,0,73,0,52,12,24,0,51,25,28,0,30,28,14,0,184,9,119,0,232,10,161,0,67,0,122,0,0,0,35,0,25,0,66,0,0,53,15,0,148,10,0,214
48,029,160901,0,29,32,81,0,58,0,66,0,30,6,15,0,68,5,17,0,72,0,6,0,131,22,13,0,88,17,53,0,110,30,25,0,5,0,47,0,4,0,0,5,0,24,0,0,14,34,0,63,0,15,11,44,0,24,0,0,0,15,0,85,0,31,0,39,0,0,17,18,0,49,7,41,0,209,0,75,0,41,0,53,0,12,0,17,0,0,0,37,13,0,39,0,0,32,0,0,56
48,029,160902,0,32,23,159,0,60,17,23,0,175,25,1,0,121,62,39,0,117,0,6,0,114,15,85,0,250,29,39,0,86,0,131,0,46,0,0,0,24,0,6,60,0,27,10,0,35,0,0,33,0,57,97,106,0,18,0,17,0,89,0,0,0,120,32,32,0,47,55,44,0,160,82,151,0,151,0,135,0,40,24,129,0,23,0,20,0,27,0,17,10,0,91,9,0,99,0,0,113
48,029,161000,0,0,9,9,0,32,0,12,0,93,33,11,0,115,16,33,0,179,0,44,0,108,15,60,0,103,0,37,0,56,0,83,0,0,0,7,0,23,0,28,41,8,49,8,0,38,11,0,36,0,4,7,62,0,27,0,10,0,45,18,39,0,67,8,43,0,141,46,49,0,94,40,50,0,55,12,120,0,0,10,103,0,0,0,38,0,39,0,20,8,0,60,10,0,38,0,0,91
48,029,161100,0,62,24,191,0,109,56,36,0,82,37,10,0,350,44,35,0,268,18,44,0,683,49,97,0,300,130,89,0,177,13,70,0,93,0,0,0,46,0,37,11,0,90,10,0,131,12,0,238,0,69,50,108,0,42,28,58,0,102,0,22,0,246,42,87,0,183,25,86,0,436,52,230,0,330,55,169,0,115,0,134,0,0,0,143,0,51,0,94,33,0,211,10,0,131,0,0,201
48,029,161200,0,13,12,57,0,25,0,0,0,23,0,0,0,70,12,4,0,115,0,32,0,188,4,6,0,61,0,73,0,50,0,3,0,16,0,5,0,16,0,35,0,0,32,12,0,6,0,0,44,0,25,23,65,0,61,0,0,0,12,0,0,0,30,5,85,0,29,0,63,0,68,39,69,0,109,0,47,0,21,4,16,0,14,0,17,0,49,0,9,6,0,28,0,0,7,0,0,71
48,029,161302,0,41,72,146,0,68,30,20,0,82,30,41,0,209,53,0,0,212,9,10,0,212,11,8,0,208,21,50,0,87,0,0,0,62,10,23,0,20,0,43,21,0,23,0,0,56,0,0,59,0,10,8,131,0,90,0,9,0,88,51,21,0,109,10,78,0,147,35,42,0,189,19,199,0,244,45,42,0,40,0,65,0,35,0,32,0,20,9,58,0,0,94,0,0,13,0,0,103
48,029,161303,0,13,14,113,0,37,0,0,0,164,0,42,0,74,0,20,0,247,27,51,0,142,9,65,0,160,0,95,0,48,0,13,0,63,0,26,0,0,0,48,10,0,92,0,0,7,0,0,0,0,111,83,124,0,66,17,62,0,90,0,95,0,108,0,53,0,140,15,65,0,173,66,139,0,104,0,181,0,39,21,48,0,0,0,22,0,0,0,12,27,0,59,0,0,22,0,0,0
48,029,161304,0,26,51,116,0,34,46,15,0,20,42,0,0,179,27,8,0,97,21,13,0,157,0,0,0,166,30,58,0,86,0,11,0,26,0,7,0,0,0,20,4,0,19,9,0,53,0,0,30,0,15,11,113,0,43,0,135,0,72,0,21,0,107,0,15,0,163,0,98,0,82,36,78,0,147,43,108,0,17,0,29,0,0,0,26,0,14,0,67,0,0,44,0,0,46,0,0,54
48,029,161400,1784,155,51,140,1498,101,12,45,791,121,0,19,511,17,3,32,107,56,0,16,93,22,0,16,0,0,0,0,0,13,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,515,26,1,23,309,0,0,15,252,30,4,19,108,62,12,22,28,21,11,64,10,62,10,33,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,029,161501,0,27,13,169,0,75,17,0,0,114,0,0,0,265,49,24,0,214,0,76,0,348,20,47,0,417,0,14,0,188,0,76,0,50,0,62,0,0,0,25,25,0,115,0,14,117,0,0,158,0,50,95,121,0,44,0,29,0,115,43,81,0,252,48,113,0,81,53,26,0,323,52,92,0,233,15,266,0,118,0,43,0,52,0,69,0,0,0,65,29,0,106,0,0,79,11,0,264
48,029,161503,0,8,7,115,0,101,0,32,0,92,0,0,7,118,8,38,0,61,39,0,11,165,0,86,0,163,0,83,0,38,0,65,0,16,0,12,0,14,0,0,0,0,23,0,0,13,0,0,54,0,47,0,80,0,75,28,49,0,58,0,29,8,84,12,50,0,79,0,81,0,176,0,89,0,111,0,71,0,92,0,81,0,34,0,6,0,19,0,17,19,0,90,0,0,58,0,0,42
48,029,161504,0,28,0,87,0,27,23,18,10,199,10,0,0,112,30,0,7,253,9,0,0,249,17,0,0,204,0,65,0,34,0,51,0,11,0,0,0,7,0,23,0,0,45,0,0,24,0,0,107,0,47,0,98,0,0,0,0,0,52,33,15,0,122,8,80,0,127,0,86,0,214,16,155,0,105,0,38,0,126,0,21,0,7,0,25,0,29,0,13,0,0,69,0,0,32,5,0,83
48,029,161600,0,0,17,85,0,24,5,30,0,90,11,8,0,120,10,30,0,115,27,7,0,243,0,87,0,208,10,47,0,86,9,13,0,46,0,9,0,0,0,47,12,11,51,26,0,14,0,0,82,0,34,0,99,0,29,0,28,0,81,0,39,0,170,28,51,0,134,37,79,0,139,23,40,0,188,0,121,0,50,0,28,0,52,0,0,0,0,0,19,12,0,85,27,0,40,0,0,45
48,029,161801,0,0,28,64,0,35,0,24,0,0,12,0,12,38,0,12,0,126,0,0,79,299,0,136,0,139,0,38,0,72,0,0,0,36,0,25,0,0,0,11,13,0,21,0,0,55,0,0,129,0,79,0,34,0,0,0,0,0,53,0,73,0,57,0,34,0,70,14,98,12,160,0,34,0,191,0,22,0,55,0,33,0,26,0,0,0,10,0,31,14,0,53,0,0,24,0,0,126
48,029,161802,0,16,0,33,0,100,9,51,0,184,0,64,128,168,0,0,0,261,0,0,18,350,3,12,0,271,72,20,0,43,0,43,0,54,0,10,0,63,9,59,16,0,44,0,0,19,0,0,62,0,55,29,125,0,9,0,35,0,133,116,117,0,191,0,194,0,103,33,93,19,349,47,114,0,137,0,98,0,149,0,26,0,34,0,0,0,37,0,41,36,0,26,10,0,16,0,0,159
48,029,161901,0,0,0,17,0,39,0,0,0,0,0,0,0,10,14,19,0,70,0,0,0,124,0,7,0,60,0,15,0,0,0,5,0,33,0,0,0,16,0,15,13,0,9,24,0,22,0,0,0,0,11,15,59,0,0,0,12,0,15,0,11,0,0,0,0,0,0,0,0,0,31,0,49,0,119,0,17,0,14,0,18,0,0,0,0,0,0,0,34,25,0,29,0,0,9,0,0,33
48,029,161902,0,129,0,310,0,9,5,299,8,70,60,311,8,407,0,437,26,298,0,320,0,468,0,524,0,401,0,276,0,69,0,128,0,17,0,11,0,113,0,63,22,0,199,15,0,96,0,0,64,0,0,0,168,0,86,51,0,10,64,0,91,0,207,0,87,0,185,80,219,0,195,81,170,0,321,8,36,0,40,0,102,0,13,0,72,0,13,0,29,29,0,166,0,0,118,0,0,189
48,029,162001,0,12,36,46,0,20,0,3,0,9,20,12,0,72,5,0,0,47,15,0,0,77,14,54,0,90,2,26,0,8,0,11,0,0,0,0,0,31,0,18,15,0,18,5,0,32,0,0,60,0,2,27,66,0,4,15,14,0,27,13,22,0,4,28,40,0,13,26,12,0,76,0,39,0,106,0,91,0,60,0,5,0,25,0,28,0,8,0,20,2,0,96,0,0,25,10,0,62
48,029,162003,0,45,0,137,0,0,13,2,0,38,0,75,0,203,10,9,0,123,2,0,0,169,21,36,0,230,33,91,0,190,10,42,0,10,0,0,0,75,0,34,5,0,109,2,11,63,0,16,94,0,26,0,133,0,6,27,18,0,90,0,21,10,209,0,10,0,161,0,37,0,219,30,66,0,214,21,195,0,68,5,24,0,79,0,34,0,19,0,31,24,0,105,0,0,93,11,0,96
48,029,162004,0,16,14,21,0,47,0,0,0,47,9,0,0,42,42,0,0,174,0,36,0,136,0,58,0,317,6,0,0,83,0,94,0,21,0,10,0,9,0,27,0,0,92,0,0,24,0,0,100,0,13,37,37,0,20,10,0,0,48,0,0,0,41,0,74,0,143,16,22,0,26,0,118,0,172,13,80,0,30,18,76,0,0,0,27,0,62,0,55,0,0,13,0,0,11,0,0,130
48,029,170101,0,20,12,119,0,66,30,0,0,63,23,0,0,20,35,12,0,112,25,13,0,213,39,42,0,149,37,66,0,70,13,28,0,36,0,32,0,8,0,28,0,0,49,12,0,71,21,0,48,0,77,22,25,0,12,24,18,0,47,6,25,0,29,0,37,0,67,18,31,0,97,9,99,0,131,21,57,0,12,0,60,0,28,0,6,0,20,0,54,19,0,110,0,0,33,0,0,76
48,029,170102,0,36,52,60,0,31,0,25,0,102,28,17,0,103,0,27,0,126,0,0,0,115,15,121,0,230,11,24,0,125,0,29,0,8,0,10,0,0,0,19,1,0,42,14,0,10,0,0,35,0,37,0,125,0,52,35,0,0,48,96,32,0,37,23,110,0,55,0,60,0,110,0,67,0,195,47,166,0,151,0,43,0,14,0,10,0,0,0,0,0,0,44,10,0,97,0,0,89
48,029,170200,0,38,18,23,0,62,33,26,0,55,25,0,0,113,28,10,0,219,0,66,0,159,18,41,0,255,8,78,0,101,46,84,0,0,0,32,0,11,0,23,33,0,141,11,0,40,7,0,152,0,68,44,110,0,17,0,52,0,51,21,86,0,89,68,0,0,65,15,40,0,182,23,124,0,129,0,138,0,50,6,47,0,21,0,32,0,45,0,26,30,0,65,30,0,24,7,0,362
48,029,170300,0,34,26,121,0,37,35,115,0,167,37,0,0,149,0,78,0,103,48,35,0,285,18,145,0,251,9,121,0,59,20,47,0,21,0,41,0,21,0,111,0,0,89,0,0,89,0,0,37,0,163,11,203,0,57,0,108,0,122,8,66,0,78,37,136,0,131,43,65,0,162,21,75,0,252,37,124,0,55,0,58,0,13,0,57,0,31,7,36,18,0,66,0,0,78,19,0,134
48,029,170401,0,19,49,51,0,27,0,11,0,95,0,9,0,129,0,32,0,36,0,12,0,66,20,93,0,156,58,44,0,13,23,32,0,4,0,6,0,14,0,31,0,0,76,0,0,0,0,0,83,0,47,8,90,0,17,11,11,0,102,5,43,0,69,58,49,0,74,29,31,0,195,0,90,0,120,0,145,0,48,0,99,0,31,0,12,0,42,0,47,31,0,85,0,0,39,0,0,118
48,029,170402,0,13,36,99,0,30,0,0,0,184,9,0,0,154,0,40,0,61,0,58,0,219,0,23,0,203,0,77,0,105,18,34,0,0,0,35,0,0,0,10,0,0,73,0,6,21,0,0,58,0,21,26,25,0,12,0,68,0,86,0,52,0,61,0,55,0,100,24,43,0,178,0,107,0,202,0,80,0,35,0,116,0,58,0,15,0,18,0,91,35,0,59,0,0,37,0,8,197
48,029,170500,0,16,41,112,0,0,0,0,0,71,0,24,0,138,31,0,22,97,0,0,0,210,12,40,0,220,0,16,0,94,31,18,0,35,0,23,0,13,0,32,78,0,229,24,0,35,2,0,65,0,38,0,118,0,0,0,42,0,23,0,42,0,128,24,12,0,97,9,89,0,213,18,27,0,83,0,92,0,142,17,104,0,17,0,9,0,25,0,52,35,0,59,0,0,49,0,0,342
48,029,170600,0,50,16,161,0,89,14,15,0,44,9,65,9,115,10,10,0,94,6,23,0,337,0,36,0,206,21,82,0,118,14,27,0,13,0,0,0,6,0,9,41,0,63,0,0,47,0,0,120,0,31,0,147,0,58,0,0,0,16,0,0,0,49,17,59,0,117,0,48,0,176,0,111,0,166,6,91,0,45,0,58,0,16,0,29,0,19,0,59,14,0,80,27,0,48,0,0,231
48,029,170700,0,0,0,48,0,83,0,9,0,129,0,1,0,79,13,42,0,101,0,9,0,145,0,63,0,229,10,93,0,78,0,60,0,37,0,33,0,22,0,14,0,0,93,0,0,53,1,0,106,0,42,23,81,0,0,0,31,0,80,0,70,0,161,13,73,0,40,25,36,0,180,0,53,0,213,6,130,0,29,0,131,0,32,0,19,0,0,0,59,8,0,38,24,0,68,18,0,150
48,029,170800,0,0,9,37,0,25,0,0,0,5,0,0,0,24,22,11,0,38,0,0,0,20,0,0,0,65,21,43,0,25,0,54,0,10,0,0,0,8,0,4,6,0,0,0,0,19,0,0,13,0,0,19,31,0,0,0,17,0,9,6,0,0,6,0,7,0,56,0,17,0,16,0,16,0,26,7,38,0,9,9,34,0,6,0,11,0,0,0,0,9,0,12,0,0,40,0,0,47
48,029,170900,0,29,42,90,0,12,0,65,0,44,0,0,0,16,0,40,0,98,0,0,0,160,22,40,0,131,0,21,0,12,17,80,0,11,0,9,0,0,0,70,7,0,59,11,0,58,10,0,37,0,30,0,161,0,13,0,6,0,118,14,33,0,75,32,26,0,40,21,19,0,37,26,142,0,149,33,67,0,71,16,15,0,9,0,20,0,21,0,46,41,0,74,15,0,126,7,0,149
48,029,171000,0,23,0,175,0,0,15,19,0,130,12,1,0,190,0,0,0,250,0,44,0,301,39,46,0,340,38,71,0,83,0,35,0,10,0,15,0,0,0,78,0,0,61,0,0,56,9,0,111,0,68,17,152,0,8,0,51,0,28,3,62,0,101,20,181,0,135,34,40,0,232,0,117,0,198,7,134,0,36,24,92,0,19,0,39,0,19,0,50,0,0,84,15,0,36,0,0,260
48,029,171100,0,11,11,70,0,11,0,49,0,39,18,0,0,85,0,37,0,170,0,0,0,101,19,48,0,180,0,65,0,52,40,32,0,10,0,10,0,0,0,55,39,0,81,22,0,73,0,0,117,0,0,0,174,0,23,16,46,0,89,0,0,0,47,0,35,0,76,0,12,0,104,42,120,0,93,0,112,0,17,0,84,0,0,0,65,0,6,0,50,5,0,81,0,0,48,0,0,145
48,029,171200,0,28,28,104,0,13,7,0,0,109,0,38,0,23,3,33,0,57,19,47,0,246,47,36,0,131,0,100,0,17,42,112,0,58,0,29,0,0,0,25,0,9,65,7,0,10,0,0,94,0,0,8,102,0,27,0,53,0,69,13,120,0,30,0,0,0,68,12,53,0,232,37,68,0,187,3,124,0,41,0,8,0,0,0,0,0,27,0,36,10,0,75,0,0,47,8,0,183
48,029,171301,0,0,0,115,0,29,20,14,0,31,0,99,0,33,0,18,0,64,0,18,0,153,4,24,0,87,0,102,0,27,14,46,0,32,0,17,0,30,0,0,33,0,55,3,0,26,0,0,55,0,9,0,60,0,19,0,10,0,20,0,36,0,0,0,38,0,43,0,53,0,54,24,62,0,158,11,46,0,28,0,118,0,68,0,16,0,0,0,16,10,0,58,0,0,25,0,0,169
48,029,171302,0,67,7,282,0,68,8,131,0,54,7,46,0,46,0,0,0,61,0,0,0,128,40,14,0,116,14,33,0,64,0,16,0,22,9,25,0,24,0,39,21,0,27,0,0,54,37,0,147,0,240,9,303,0,148,0,110,0,21,0,71,0,89,11,5,0,111,0,39,0,184,0,73,0,101,17,36,0,18,11,43,0,17,0,20,0,11,0,38,47,0,84,0,0,65,0,0,178
48,029,171401,0,65,61,48,0,75,0,0,0,130,26,38,0,78,0,46,0,222,0,13,0,269,44,34,0,213,0,35,0,44,0,39,0,9,0,8,0,16,0,0,0,0,7,0,0,23,0,0,20,0,92,27,67,0,39,81,39,0,8,0,53,0,177,18,109,0,129,12,135,0,194,28,134,0,185,0,14,0,25,25,45,0,11,0,7,0,9,0,23,7,0,12,0,0,12,0,0,24
48,029,171402,0,47,37,157,0,18,23,45,0,11,16,20,0,77,48,0,0,49,0,35,0,306,51,27,0,228,2,74,0,111,0,39,0,11,0,0,0,0,13,58,19,0,46,0,0,30,11,0,135,0,38,8,111,0,0,11,41,0,49,11,45,0,111,38,146,0,156,0,53,0,246,17,53,0,154,39,115,0,27,23,137,0,0,0,48,0,11,0,50,0,0,71,0,0,99,0,0,269
48,029,171501,0,31,44,10,0,62,0,11,0,64,26,0,0,37,6,0,0,79,33,20,0,91,5,24,0,66,19,29,0,10,0,35,0,18,0,8,0,16,0,37,4,0,18,0,0,9,0,0,74,0,26,12,56,0,21,0,30,0,15,11,15,0,5,0,16,0,77,0,55,0,101,0,13,0,136,0,64,0,21,0,49,0,22,0,34,0,0,0,20,0,0,33,0,0,22,33,0,98
48,029,171502,0,42,8,65,0,13,25,10,0,110,0,31,0,147,74,24,0,161,14,11,0,182,0,0,0,208,25,108,0,130,0,26,0,22,0,17,0,0,0,51,8,0,87,0,0,92,0,0,163,0,37,0,92,0,11,0,0,0,77,11,48,0,203,14,57,0,34,0,34,0,216,0,45,0,162,0,167,0,117,0,90,0,17,0,36,0,20,0,54,0,0,111,25,0,83,33,0,218
48,029,171601,0,50,20,115,0,126,0,0,0,59,0,19,0,76,72,33,0,0,0,0,0,139,24,31,0,197,0,29,0,53,0,30,0,37,0,63,0,11,0,92,16,0,0,0,0,16,0,0,63,0,9,0,163,0,0,0,56,0,113,62,0,0,65,0,88,0,166,74,0,0,160,0,160,0,119,0,174,0,62,13,25,0,60,0,0,0,26,0,0,0,0,151,0,0,11,0,0,78
48,029,171602,0,42,0,121,0,11,3,11,0,85,0,5,0,15,9,51,0,102,0,22,0,123,21,89,0,132,4,13,0,51,0,78,0,21,0,0,0,21,0,8,0,0,13,0,0,16,11,0,6,0,7,14,154,0,0,0,0,0,34,0,45,0,66,0,37,0,50,0,15,0,89,32,88,0,216,21,33,0,50,0,42,0,14,0,6,0,0,0,22,0,0,54,0,0,0,0,0,95
48,029,171700,0,63,0,264,0,98,0,35,0,13,99,58,0,151,0,30,31,260,0,0,0,213,93,1,0,425,0,184,0,103,0,58,0,63,0,0,0,58,0,33,41,0,76,0,0,119,13,0,196,0,66,0,41,0,14,15,0,0,32,0,93,0,317,0,178,0,89,11,97,0,276,49,109,0,166,0,271,0,219,0,78,0,37,0,30,0,52,0,98,7,0,89,1,0,120,0,0,336
48,029,171801,0,32,28,219,0,80,16,7,0,167,14,0,0,70,0,0,0,187,0,46,0,344,16,47,0,321,22,113,0,83,0,47,0,9,0,16,0,19,0,15,25,23,32,7,0,21,8,7,121,0,92,17,161,0,40,0,0,0,0,20,12,0,125,0,27,0,135,14,15,0,216,0,145,0,253,6,177,0,98,0,66,0,15,0,30,0,6,0,36,36,0,155,0,0,59,19,0,206
48,029,171802,0,14,59,57,0,90,0,60,0,97,0,60,0,63,44,33,0,50,11,31,0,428,0,147,0,187,16,86,0,81,0,34,0,13,0,58,0,55,0,174,0,0,68,24,0,55,0,0,122,0,70,43,137,0,24,0,85,0,144,0,11,0,133,54,25,0,291,12,47,0,316,77,63,0,219,69,122,0,19,15,98,0,0,0,31,0,11,0,44,0,0,38,0,0,113,0,0,290
48,029,171902,0,55,42,113,0,92,43,0,0,171,0,0,0,380,0,99,0,490,11,0,23,849,0,26,49,424,0,31,0,113,0,35,0,24,0,20,0,81,0,22,0,0,72,0,0,53,0,0,23,0,111,15,273,29,135,0,33,13,325,0,23,0,801,58,332,0,551,0,19,0,454,149,256,0,114,0,172,0,177,12,97,0,0,0,52,0,116,0,27,0,0,191,0,0,98,0,0,79
48,029,171903,0,49,11,98,0,65,13,7,12,114,26,0,26,357,24,23,0,113,9,0,0,238,154,92,14,324,0,0,0,36,39,38,0,83,0,0,0,41,0,99,29,0,142,0,0,80,15,0,53,0,0,25,178,0,16,19,80,0,75,12,23,11,325,0,99,0,181,0,45,0,236,38,224,0,289,30,32,0,43,20,34,0,37,0,48,0,30,0,40,89,0,44,0,0,139,0,0,208
48,029,171912,0,67,0,181,0,134,0,14,0,62,0,0,30,114,0,9,8,163,0,9,16,667,0,0,0,268,12,0,0,124,10,33,0,22,0,11,0,57,0,9,16,0,74,0,0,38,0,0,68,0,52,4,205,0,58,0,41,0,20,24,0,0,145,13,45,0,204,0,106,0,562,18,75,0,394,13,70,0,32,0,46,0,31,0,54,0,44,0,35,47,0,92,0,0,29,7,0,56
48,029,171913,0,0,5,183,0,73,0,0,0,51,0,11,13,117,17,13,0,315,13,0,0,189,14,12,0,102,25,120,0,78,0,0,0,12,0,0,0,53,0,17,7,0,63,0,0,37,0,0,84,0,25,39,117,0,74,0,0,0,152,11,75,9,169,24,123,12,240,44,35,0,167,10,88,0,228,19,50,0,37,0,72,0,40,0,9,0,45,0,54,16,0,97,8,0,35,8,0,104
48,029,171914,0,91,34,95,17,86,0,15,0,64,15,37,0,70,0,24,0,179,22,17,0,376,0,3,15,219,18,29,0,108,22,27,0,40,0,23,0,45,0,34,0,0,94,0,0,50,0,0,76,19,86,12,97,0,31,0,39,0,15,54,34,0,141,25,0,0,246,21,48,0,112,47,124,0,327,0,99,0,130,13,78,0,72,0,11,0,35,0,8,22,0,63,7,0,39,0,0,136
48,029,171915,0,55,6,67,0,0,92,8,0,45,0,0,0,43,19,0,0,74,0,0,0,84,1,0,0,135,5,0,0,18,0,32,0,16,0,5,0,0,0,14,5,0,28,0,0,18,0,0,102,0,22,3,22,0,0,0,11,0,33,0,8,0,56,14,1,0,76,30,2,0,101,0,0,0,150,3,38,0,37,0,12,0,17,0,7,0,15,0,32,21,0,19,0,0,40,0,0,87
48,029,171916,0,13,33,217,0,58,37,16,12,70,51,20,35,149,0,0,59,383,13,15,53,537,0,90,0,337,0,59,0,76,19,74,0,32,0,0,0,27,0,38,14,0,35,17,0,83,0,0,124,0,39,12,188,0,77,0,77,0,116,16,0,0,162,0,80,0,284,0,128,0,446,44,97,0,338,11,108,0,159,0,47,0,15,0,0,0,0,0,73,0,0,78,0,0,20,0,0,103
