state,county,tract,Citizen,Naturalized Citizen,Not a U.S. Citizen,English,Speaks Spanish,Speaks Other Language
48,453,001401,2887,111,68,2775,139,152
48,453,001402,2389,99,167,2273,321,61
48,453,001403,1173,34,183,1050,243,97
48,453,001501,4638,171,33,4477,282,83
48,453,001503,3097,107,549,2837,708,208
48,453,001504,4106,117,477,4180,237,283
48,453,001505,3840,206,144,3582,535,73
48,453,001602,2037,80,807,1852,297,775
48,453,001603,4067,78,27,3950,186,36
48,453,001604,3540,151,42,3462,212,59
48,453,001605,3248,102,132,3120,298,64
48,453,001606,114,0,0,99,15,0
48,453,001705,4138,219,135,4005,247,240
48,453,001706,3208,132,72,2958,287,167
48,453,001707,4084,199,263,3840,395,311
48,453,001712,3594,77,397,3160,900,8
48,453,001713,3776,122,181,3394,594,91
48,453,001714,10161,938,1386,9616,485,2384
48,453,001716,4382,260,232,4168,277,429
48,453,001718,4503,347,451,4241,466,594
48,453,001719,3437,282,139,3201,318,339
48,453,001722,2794,164,529,2769,210,508
48,453,001728,6264,295,324,6009,585,289
48,453,001729,4005,184,309,3498,569,431
48,453,001733,3193,104,162,2851,510,98
48,453,001737,8569,752,701,8218,743,1061
48,453,001738,5744,281,202,5142,749,336
48,453,001740,3881,223,277,3564,510,307
48,453,001741,2765,322,115,2652,337,213
48,453,001742,4333,527,1013,3538,2012,323
48,453,001745,2205,98,83,2107,222,57
48,453,001746,3185,337,100,2962,422,238
48,453,001747,4761,126,272,3959,1032,168
48,453,001748,4803,485,665,4075,1438,440
48,453,001749,4393,226,925,4047,456,1041
48,453,001750,3640,135,723,3358,895,245
48,453,001751,1851,165,64,1927,78,75
48,453,001752,2194,36,1352,1958,167,1457
48,453,001753,799,16,182,773,75,149
48,453,001754,4278,128,122,3973,401,154
48,453,001755,4059,1236,312,3686,309,1612
48,453,001756,3133,372,239,3137,174,433
48,453,001757,1814,144,73,1707,168,156
48,453,001760,12582,1339,1009,12911,719,1300
48,453,001761,6079,451,205,5637,476,622
48,453,001764,5303,110,261,5168,421,85
48,453,001765,10536,785,828,10406,684,1059
48,453,001766,6290,119,245,6062,529,63
48,453,001768,5233,266,78,5032,408,137
48,453,001769,4465,321,199,4208,399,378
48,453,001770,9566,863,289,8827,805,1086
48,453,001771,3732,145,154,3714,198,119
48,453,001772,2639,341,187,2249,710,208
48,453,001773,5813,569,83,5739,393,333
48,453,001774,6869,282,339,6051,1103,336
48,453,001775,4337,212,391,3954,472,514
48,453,001776,2489,112,64,2349,295,21
48,453,001777,5151,298,161,4397,930,283
48,453,001778,3578,88,60,3496,161,69
48,453,001779,5658,75,324,5503,486,68
48,453,001780,3829,118,162,3707,295,107
48,453,001781,2041,77,134,1853,181,218
48,453,001782,3775,742,548,3179,420,1466
48,453,001783,4743,292,227,4584,330,348
48,453,001784,4650,657,339,4626,275,745
48,453,001785,3497,173,471,3036,613,492
48,453,001786,3440,302,1263,3065,376,1564
48,453,001804,3871,581,1751,2479,2968,756
48,453,001805,2368,139,1721,1675,2383,170
48,453,001806,3758,250,1949,2403,3554,0
48,453,001811,1787,54,1592,1231,2120,82
48,453,001812,3347,403,3326,2218,4714,144
48,453,001813,2926,281,2468,1543,3689,443
48,453,001817,3253,164,92,3083,138,288
48,453,001818,3369,114,1431,2753,2080,81
48,453,001819,1926,211,2083,1088,2828,304
48,453,001820,3363,108,2284,2515,3082,158
48,453,001821,3435,279,1789,2482,2655,366
48,453,001822,3438,401,2565,1861,4233,310
48,453,001823,3196,256,2880,1947,4001,384
48,453,001824,1401,56,40,1325,129,43
48,453,001826,1610,169,395,1436,297,441
48,453,001828,3535,159,129,3245,381,197
48,453,001829,2149,186,154,2095,229,165
48,453,001832,2287,148,480,1856,964,95
48,453,001833,4714,408,2047,3172,3653,344
48,453,001834,5673,787,994,4896,1309,1249
48,453,001835,3373,176,1830,2313,2936,130
48,453,001839,4549,1403,545,3630,1125,1742
48,453,001840,5965,911,2230,4619,3394,1093
48,453,001841,12177,1636,2209,9080,3956,2986
48,453,001842,5361,1136,2195,4153,3383,1156
48,453,001843,1743,203,239,1366,522,297
48,453,001844,3018,151,226,2643,594,158
48,453,001845,2468,126,319,2026,689,198
48,453,001846,2068,156,91,1979,111,225
48,453,001847,4881,531,1190,4376,912,1314
48,453,001848,3335,828,553,2940,802,974
48,453,001849,3462,342,1393,3395,725,1077
48,453,001850,2637,201,980,2341,827,650
48,453,001851,6946,709,1038,6383,1356,954
48,453,001853,2511,275,160,2405,317,224
48,453,001854,3612,301,408,3063,1047,211
48,453,001855,11612,1333,893,10022,2495,1321
48,453,001856,5380,394,697,4482,1258,731
48,453,001857,4934,558,370,4008,1046,808
48,453,001858,14815,952,633,13456,1825,1119
48,453,001859,1142,86,90,926,360,32
48,453,001860,3385,177,205,2459,1175,133
48,453,001861,4361,189,152,3556,939,207
48,453,001862,4312,659,865,4025,842,969
48,453,001863,2438,268,852,2266,846,446
48,453,001864,2276,104,257,2007,381,249
48,453,001901,4825,181,153,4557,296,306
48,453,001908,7053,537,975,6291,1445,829
48,453,001910,3815,293,166,3616,176,482
48,453,001911,2579,121,382,2248,533,301
48,453,001912,3101,454,128,3015,193,475
48,453,001913,3863,512,267,3659,331,652
48,453,001914,5433,234,216,5050,524,309
48,453,001915,1375,83,176,1289,255,90
48,453,001916,2812,236,123,2750,134,287
48,453,001917,4122,407,102,4017,227,387
48,453,001918,2382,151,41,2272,190,112
48,453,001919,3151,163,117,3071,125,235
48,453,002002,2754,50,18,2398,414,10
48,453,002003,2922,96,575,2191,1373,29
48,453,002004,1946,33,104,1732,297,54
48,453,002005,3487,68,695,2731,1395,124
48,453,002104,2532,101,500,2069,1006,58
48,453,002105,3291,111,1440,2312,2298,232
48,453,002106,2178,66,498,1521,1167,54
48,453,002107,2996,158,527,2186,1459,36
48,453,002108,2765,132,484,2314,1036,31
48,453,002109,3310,130,151,2873,695,23
48,453,002110,3178,79,700,2088,1863,6
48,453,002111,3623,124,847,2032,2532,30
48,453,002112,2758,151,1649,2057,2182,319
48,453,002113,2807,81,529,2263,1114,40
48,453,002201,1265,46,394,933,766,6
48,453,002202,5565,225,2274,4124,3718,222
48,453,002207,6303,132,1784,4702,3391,126
48,453,002208,5163,327,1977,3323,4136,8
48,453,002209,6598,332,1045,5451,2457,67
48,453,002210,2146,110,630,1725,1137,24
48,453,002211,1771,154,458,1115,1137,131
48,453,002212,561,7,87,319,336,0
48,453,002304,1420,120,1655,1280,1858,57
48,453,002307,4175,194,1205,3365,2151,58
48,453,002308,4711,132,647,3979,1374,137
48,453,002310,1815,73,925,882,1897,34
48,453,002312,3855,158,2223,1836,4377,23
48,453,002313,3533,130,845,2790,1346,372
48,453,002314,3209,28,884,2557,1464,100
48,453,002315,1917,40,918,1400,1437,38
48,453,002316,2850,139,2265,1667,3459,128
48,453,002317,4253,212,278,3067,1476,200
48,453,002318,6543,162,2597,4298,3803,1201
48,453,002319,1502,16,174,1069,603,20
48,453,002402,6072,244,799,4209,2726,180
48,453,002403,2075,79,294,1732,685,31
48,453,002407,4432,308,424,3566,1424,174
48,453,002409,2804,105,274,1980,1170,33
48,453,002410,2738,157,466,2085,1095,181
48,453,002411,3835,256,1709,2346,3441,13
48,453,002412,3755,215,1543,1675,3813,25
48,453,002413,3026,97,1168,1709,2569,13
48,453,002419,3106,89,767,2252,1657,53
48,453,002421,7659,306,457,6325,1619,478
48,453,002422,4539,85,852,3671,1632,173
48,453,002423,4896,339,303,3644,1772,122
48,453,002424,2673,153,686,2107,1356,49
48,453,002425,2289,175,371,1684,961,190
48,453,002426,5846,673,1346,3414,4239,212
48,453,002427,4737,407,2748,2480,5382,30
48,453,002428,5247,296,243,4307,1097,382
48,453,002429,667,39,35,548,182,11
48,453,002430,2286,42,821,1338,1811,0
48,453,002431,4823,336,1728,3025,3862,0
48,453,002432,1459,89,406,930,1024,0
48,453,002433,4594,339,804,3303,2266,168
48,453,002434,1525,28,249,1068,734,0
48,453,002435,5325,286,1335,3358,3283,305
48,453,002436,1696,50,434,926,1216,38
48,453,002500,4339,259,568,4202,460,504
48,453,980000,220,2,2,142,82,0
48,455,950100,3236,11,9,3167,89,0
48,455,950200,3088,42,174,3076,217,11
48,455,950300,1553,39,0,1486,83,23
48,455,950400,2916,0,133,2840,141,68
48,455,950500,2328,92,171,2092,405,94
48,457,950100,2566,11,0,2478,99,0
48,457,950200,7607,71,229,7238,621,48
48,457,950300,2386,34,3,2260,130,33
48,457,950400,4633,26,3,4362,264,36
48,457,950500,2794,8,78,2586,202,92
48,459,950100,7476,48,123,7289,245,113
48,459,950200,3121,89,148,2990,274,94
48,459,950300,7176,92,341,7099,483,27
48,459,950400,3807,15,271,3677,401,15
48,459,950500,5379,52,54,5127,194,164
48,459,950600,4003,16,6,3987,26,12
48,459,950700,4992,29,83,4891,213,0
48,461,950100,909,41,98,787,261,0
48,461,950200,1749,36,179,1102,853,9
48,463,950100,2718,9,40,1972,730,65
48,463,950200,6686,295,701,3780,3889,13
48,463,950300,4575,234,442,2104,3050,97
48,463,950400,3191,118,195,2003,1402,99
48,463,950500,4547,330,621,1489,3989,20
48,465,950201,6602,592,731,3812,3874,239
48,465,950301,3376,401,496,1212,3061,0
48,465,950302,2301,546,750,404,3193,0
48,465,950400,2664,482,436,919,2663,0
48,465,950500,5402,453,1144,2347,4573,79
48,465,950601,2817,593,826,346,3890,0
48,465,950602,2914,295,787,447,3549,0
48,465,950700,3914,580,1285,1425,4354,0
48,465,950800,3780,367,414,1769,2708,84
48,465,980000,0,0,0,0,0,0
48,467,950100,4479,47,31,4368,176,13
48,467,950200,2658,80,484,2446,723,53
48,467,950300,4047,92,39,3974,201,3
48,467,950400,4180,95,128,4120,262,21
48,467,950500,3758,88,87,3679,218,36
48,467,950600,6708,141,95,6650,193,101
48,467,950700,3688,120,59,3665,117,85
48,467,950800,4766,128,339,4488,726,19
48,467,950900,6301,51,141,6074,371,48
48,467,951000,6613,150,91,6274,555,25
48,469,000100,2090,80,48,1456,742,20
48,469,000201,2736,28,465,1720,1483,26
48,469,000202,4601,119,447,3144,2003,20
48,469,000301,1471,52,129,846,802,4
48,469,000302,1770,97,233,1081,1019,0
48,469,000400,1654,4,50,1303,403,2
48,469,000501,3432,45,120,2814,732,51
48,469,000502,3281,27,117,2530,841,54
48,469,000601,2592,54,146,1733,1054,5
48,469,000602,3452,48,206,2905,756,45
48,469,000700,2967,145,114,2387,807,32
48,469,000800,1578,97,221,1181,591,124
48,469,001300,1936,20,16,1657,304,11
48,469,001400,7092,244,82,5773,1420,225
48,469,001501,3035,22,26,2778,305,0
48,469,001503,1921,47,48,1724,181,111
48,469,001504,6177,179,100,5689,408,359
48,469,001601,5568,79,170,4937,663,217
48,469,001604,5639,161,118,5060,650,208
48,469,001605,2949,61,51,2486,526,49
48,469,001606,7440,210,228,6731,912,235
48,469,001700,3632,70,362,2275,1783,6
48,469,980000,0,0,0,0,0,0
48,471,790101,6658,95,186,5643,1276,20
48,471,790102,3379,179,190,2991,756,1
48,471,790103,4414,32,338,4137,587,60
48,471,790200,6465,110,253,6131,686,11
48,471,790300,6705,47,137,6607,246,36
48,471,790400,11335,182,760,9630,2530,117
48,471,790500,7772,134,337,7408,747,88
48,471,790600,3806,138,636,2979,1586,15
48,471,790700,5449,192,330,5171,639,161
48,471,790800,5102,179,273,4958,185,411
48,473,680100,2226,141,184,1979,524,48
48,473,680200,7072,569,1662,5803,3469,31
48,473,680300,9288,379,1098,8219,2475,71
48,473,680400,3361,88,112,3033,386,142
48,473,680500,7117,173,764,6413,1551,90
48,473,680600,6343,327,876,5985,1312,249
48,475,950100,3535,156,187,2286,1583,9
48,475,950200,3751,71,140,2678,1263,21
48,475,950300,2110,151,105,1519,841,6
48,477,170100,2658,44,345,2419,613,15
48,477,170200,5082,182,319,4728,586,269
48,477,170300,5929,55,380,5666,398,300
48,477,170400,5937,174,128,5025,1162,52
48,477,170500,5732,192,217,5590,471,80
48,477,170600,4418,145,46,4139,340,130
48,479,000101,2373,348,1588,250,4059,0
48,479,000105,1841,165,574,97,2467,16
48,479,000106,2856,326,696,176,3702,0
48,479,000107,1939,196,843,69,2904,5
48,479,000108,2310,196,848,92,3262,0
48,479,000109,1442,233,423,104,1994,0
48,479,000200,2472,202,1130,104,3699,1
48,479,000300,1828,205,680,46,2667,0
48,479,000601,1572,279,686,116,2421,0
48,479,000602,1991,48,848,124,2759,4
48,479,000700,1537,189,865,150,2441,0
48,479,000800,1476,170,618,100,2164,0
48,479,000901,2720,598,806,291,3793,40
48,479,000903,1445,189,922,148,2408,0
48,479,000904,1951,193,701,216,2629,0
48,479,001001,3359,234,1084,579,4090,8
48,479,001003,1510,202,670,107,2275,0
48,479,001004,887,105,409,40,1360,1
48,479,001101,2672,165,664,223,3240,38
48,479,001103,919,114,254,151,1132,4
48,479,001104,2578,177,383,133,3004,1
48,479,001105,2140,258,376,504,2270,0
48,479,001201,1504,191,629,117,2207,0
48,479,001202,1592,118,703,101,2312,0
48,479,001300,2572,142,744,77,3380,1
48,479,001401,2689,338,1135,339,3823,0
48,479,001402,2327,343,621,143,3146,2
48,479,001501,1663,173,685,114,2407,0
48,479,001502,2873,287,1047,221,3986,0
48,479,001601,2537,360,779,340,3336,0
48,479,001602,3187,429,782,963,3232,203
48,479,001706,2862,268,1459,231,4358,0
48,479,001709,4124,752,831,643,4918,146
48,479,001710,1261,134,190,246,1339,0
48,479,001711,4029,489,915,1024,4409,0
48,479,001712,4308,796,1015,975,4843,301
48,479,001713,9953,1753,1954,2694,10615,351
48,479,001714,2645,287,534,481,2894,91
48,479,001715,4425,520,1227,855,5286,31
48,479,001716,4048,628,1338,307,5707,0
48,479,001717,1819,221,819,276,2578,5
48,479,001718,1726,78,228,272,1704,56
48,479,001719,2254,326,396,417,2540,19
48,479,001720,3410,638,1083,790,4310,31
48,479,001721,2334,280,216,348,2482,0
48,479,001722,4616,519,856,1051,4918,22
48,479,001806,3089,276,565,166,3764,0
48,479,001807,5012,370,1699,279,6802,0
48,479,001808,4488,508,1449,284,6161,0
48,479,001809,4486,580,1027,534,5542,17
48,479,001810,3806,289,630,395,4285,45
48,479,001811,2923,367,845,303,3832,0
48,479,001812,5394,646,1232,331,6941,0
48,479,001813,656,39,143,93,745,0
48,479,001814,4532,459,1649,181,6459,0
48,479,001815,1017,91,477,112,1473,0
48,479,001816,2828,326,647,421,3380,0
48,479,001817,2981,351,2413,251,5494,0
48,479,001818,1736,246,893,173,2702,0
48,479,001900,1708,281,912,176,2725,0
48,479,980000,0,0,0,0,0,0
48,481,740100,5039,3,217,4402,761,96
48,481,740200,1281,13,215,1045,428,36
48,481,740300,1467,10,241,1236,471,11
48,481,740400,4652,108,342,3577,1496,29
48,481,740500,2579,98,247,2087,732,105
48,481,740600,3307,113,329,2667,1071,11
48,481,740700,1486,42,210,1154,565,19
48,481,740800,2899,3,424,2079,1189,58
48,481,740900,5942,173,248,5384,786,193
48,481,741000,3874,126,356,2678,1627,51
48,481,741100,2177,42,82,2033,217,51
48,483,950100,2495,74,396,2193,731,41
48,483,950300,2112,59,37,1873,255,80
48,485,010100,1062,9,211,966,306,10
48,485,010200,911,29,173,744,242,127
48,485,010400,1936,140,0,1791,285,0
48,485,010600,1861,48,59,1762,180,26
48,485,010700,1964,174,219,1535,704,118
48,485,010800,1997,233,293,1487,870,166
48,485,010900,1730,7,0,1686,51,0
48,485,011000,2018,43,156,1649,560,8
48,485,011100,919,84,220,482,709,32
48,485,011200,1836,15,14,1663,202,0
48,485,011300,1193,22,8,1146,57,20
48,485,011400,1969,66,419,1526,908,20
48,485,011500,2244,81,67,2096,215,81
48,485,011600,3464,100,324,3002,651,235
48,485,011700,2184,65,7,2064,122,70
48,485,011800,1858,21,56,1734,158,43
48,485,011900,3349,173,231,3240,291,222
48,485,012000,5423,344,710,5827,357,293
48,485,012100,2470,12,45,2338,157,32
48,485,012200,5471,241,93,5091,388,326
48,485,012300,6702,215,152,6458,300,311
48,485,012400,6763,315,37,6661,280,174
48,485,012600,3263,67,250,3103,413,64
48,485,012700,2490,7,257,2221,528,5
48,485,012800,3807,141,111,3555,276,228
48,485,012900,2413,11,26,2353,91,6
48,485,013000,2266,21,114,2126,237,38
48,485,013100,9031,195,425,7781,1646,224
48,485,013200,4768,397,281,4884,266,296
48,485,013300,1113,4,24,1037,74,30
48,485,013401,5298,119,131,5008,344,196
48,485,013501,4725,133,0,4460,380,18
48,485,013502,4657,100,28,4668,24,93
48,485,013600,5314,49,0,5308,0,55
48,485,013700,2530,20,34,2363,207,14
48,485,013800,3139,0,5,3047,97,0
48,485,980000,0,0,0,0,0,0
48,487,950300,1731,18,32,1656,117,8
48,487,950500,2558,56,21,2380,232,23
48,487,950600,5305,16,163,4790,620,74
48,487,950700,2130,33,292,1741,705,9
48,489,950300,4901,299,416,2769,2847,0
48,489,950400,5963,474,1063,3150,4272,78
48,489,950500,2765,123,243,1874,1223,34
48,489,950600,1697,99,410,948,1219,39
48,489,950700,1726,61,373,1201,956,3
48,489,990000,0,0,0,0,0,0
48,491,020105,4354,144,17,4217,237,61
48,491,020106,3019,277,98,2927,161,306
48,491,020107,4932,66,52,4824,110,116
48,491,020108,2679,142,0,2702,64,55
48,491,020109,2669,142,65,2723,139,14
48,491,020110,3041,146,33,3022,198,0
48,491,020111,2689,115,90,2548,269,77
48,491,020112,2724,127,39,2531,300,59
48,491,020113,2271,201,20,1975,511,6
48,491,020114,4575,108,422,3699,1306,100
48,491,020115,2686,125,43,2763,56,35
48,491,020201,1257,19,199,1209,245,21
48,491,020202,4837,52,91,4665,248,67
48,491,020203,2842,127,0,2804,83,82
48,491,020204,3723,98,160,3411,458,112
48,491,020301,6001,172,196,5800,444,125
48,491,020302,3102,22,51,2995,173,7
48,491,020310,2411,73,75,2246,205,108
48,491,020311,2731,198,531,2551,407,502
48,491,020312,6558,339,635,5417,2018,97
48,491,020313,6997,680,793,6196,1396,878
48,491,020314,4371,330,465,3709,1041,416
48,491,020315,3892,323,710,3663,318,944
48,491,020316,2759,196,344,2795,244,260
48,491,020317,2681,368,165,2480,273,461
48,491,020318,6945,476,414,6953,437,445
48,491,020319,5259,108,35,4964,341,97
48,491,020320,7346,45,136,6721,622,184
48,491,020321,1398,64,117,1143,396,40
48,491,020322,7730,244,355,7578,390,361
48,491,020323,2569,73,238,2300,456,124
48,491,020324,6174,187,263,5676,579,369
48,491,020325,2287,268,563,2134,841,143
48,491,020326,5343,248,330,4981,273,667
48,491,020327,2205,64,36,1965,316,24
48,491,020328,6358,310,92,5758,414,588
48,491,020403,1570,72,196,1444,208,186
48,491,020404,2956,211,184,2817,211,323
48,491,020405,4799,333,672,4442,833,529
48,491,020406,5252,162,398,4404,1023,385
48,491,020408,4643,100,288,4245,304,482
48,491,020409,3840,266,335,3449,722,270
48,491,020410,5159,280,315,4468,728,558
48,491,020411,4259,479,594,3998,502,832
48,491,020503,4275,286,224,3929,231,625
48,491,020504,6405,580,1257,4914,2907,421
48,491,020505,1970,242,172,1815,158,411
48,491,020506,7164,454,313,6916,430,585
48,491,020507,2685,415,76,2493,136,547
48,491,020508,3627,228,382,3140,567,530
48,491,020509,5249,750,459,4941,405,1112
48,491,020510,7527,937,1092,7304,447,1805
48,491,020602,3923,253,297,3269,1016,188
48,491,020603,7566,734,600,7209,659,1032
48,491,020604,5228,327,63,4853,621,144
48,491,020605,5296,547,157,4967,781,252
48,491,020701,1539,140,364,1039,863,141
48,491,020703,8581,532,1144,6918,2477,862
48,491,020704,4673,264,1190,3736,2166,225
48,491,020706,3103,186,84,2583,525,265
48,491,020707,4114,112,243,3494,865,110
48,491,020708,5674,534,417,5373,665,587
48,491,020803,3097,173,285,2991,404,160
48,491,020804,8278,467,408,8149,399,605
48,491,020805,6513,191,213,6083,817,17
48,491,020806,2147,332,284,1615,868,280
48,491,020807,6088,347,347,5447,1265,70
48,491,020808,1513,38,6,1229,218,110
48,491,020809,5499,221,47,4927,708,132
48,491,020900,3746,53,43,3469,351,22
48,491,021000,2223,104,604,1451,1446,34
48,491,021100,2292,51,278,1620,955,46
48,491,021201,2662,45,94,2528,220,53
48,491,021202,3025,75,134,2803,358,73
48,491,021203,2556,175,45,2183,569,24
48,491,021300,3565,106,235,3086,738,82
48,491,021401,7813,366,930,6594,2470,45
48,491,021402,3684,113,929,3177,1525,24
48,491,021403,2738,184,715,2188,1301,148
48,491,021502,3652,260,835,2640,1856,251
48,491,021503,3181,193,1021,2874,1202,319
48,491,021504,5084,460,751,5290,355,650
48,491,021505,5809,562,516,4402,2220,265
48,491,021506,2668,186,103,2303,518,136
48,491,021507,7258,393,774,5464,2186,775
48,491,021508,6450,179,219,5697,848,303
48,491,021601,2829,49,221,2527,550,22
48,491,021602,2401,73,248,1900,789,33
48,491,021603,1264,22,108,1146,243,5
48,493,000102,3101,0,199,2615,664,21
48,493,000103,2904,39,26,2523,423,23
48,493,000104,4023,188,45,3724,520,12
48,493,000201,2105,73,64,1499,718,25
48,493,000202,1774,28,144,1329,611,6
48,493,000300,4728,190,203,3450,1657,14
48,493,000402,2534,18,38,2008,573,9
48,493,000403,6324,136,122,4983,1562,37
48,493,000404,4920,237,87,4256,879,109
48,493,000500,3953,24,112,3548,472,69
48,493,000600,3475,96,173,2489,1121,134
48,495,950200,1678,145,121,1162,782,0
48,495,950300,2868,136,497,1798,1703,0
48,495,950400,1179,26,142,893,417,37
48,497,150101,3104,12,347,2936,526,1
48,497,150102,5758,274,218,5440,672,138
