state,county,tract,B16008_006E,B16008_007E,B16008_009E,B16008_010E,B16008_014E,B16008_015E,B16008_017E,B16008_018E,B16008_022E,B16008_024E,B16008_025E,B16008_027E,B16008_028E,B16008_030E,B16008_032E,B16008_033E,B16008_035E,B16008_036E,B16008_039E,B16008_041E,B16008_042E,B16008_044E,B16008_045E,B16008_047E,B16008_049E,B16008_050E,B16008_052E,B16008_053E
48,135,002503,77,41,32,0,431,72,81,0,0,0,0,0,0,45,0,7,55,116,0,0,0,0,0,6,78,531,0,53
48,135,002700,335,118,0,0,1167,328,8,0,0,0,0,0,0,0,71,347,0,0,0,77,51,0,0,103,117,837,0,0
48,135,002801,539,101,0,0,1062,165,10,0,0,0,0,0,0,7,122,147,0,0,0,0,0,0,0,12,84,540,0,0
48,135,002802,1084,180,0,0,1713,267,0,0,0,0,0,0,0,18,160,239,0,0,0,0,24,0,0,33,131,737,0,64
48,135,002900,59,0,93,0,423,42,11,21,0,11,0,0,0,24,86,29,12,0,0,0,0,0,0,53,0,60,0,0
48,135,003000,564,157,0,0,1294,201,15,0,0,0,0,0,0,91,53,201,118,72,190,0,0,0,0,48,110,348,118,8
48,135,003100,348,70,0,0,752,142,7,0,0,0,0,0,0,27,33,81,0,0,0,10,55,0,0,24,54,660,13,4
48,137,950300,154,0,0,0,481,117,0,0,0,0,0,0,0,59,47,64,0,0,0,0,0,0,0,0,58,34,0,0
48,139,060101,268,143,0,0,491,122,58,0,0,0,0,0,0,41,124,99,49,0,0,5,0,0,0,25,159,482,0,0
48,139,060102,581,160,0,0,461,148,13,0,0,0,0,0,0,5,61,130,4,0,11,16,0,0,0,38,59,680,9,0
48,139,060204,137,0,4,4,417,0,41,0,0,0,0,0,0,50,30,117,16,4,0,15,0,0,9,0,27,421,16,0
48,139,060206,83,139,0,0,693,117,41,8,0,0,0,0,0,0,0,60,32,0,0,0,16,0,0,22,131,360,17,6
48,139,060207,107,0,41,0,271,12,93,16,0,0,0,0,0,34,7,0,40,63,0,0,0,0,0,0,41,168,23,0
48,139,060208,0,0,2,0,112,32,24,0,0,0,0,0,0,10,53,4,9,9,0,0,0,0,0,0,0,57,9,16
48,139,060209,0,25,16,0,48,87,22,0,0,0,0,0,0,16,17,3,0,7,0,4,0,0,0,11,0,4,0,12
48,139,060210,28,0,5,0,75,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,5,16,0,0
48,139,060211,40,0,1,0,52,63,0,0,0,0,0,0,0,0,22,32,0,0,0,0,5,0,0,59,118,0,0,0
48,139,060212,242,3,0,32,112,12,34,0,0,0,0,0,0,52,23,67,33,22,0,0,25,0,0,0,75,71,0,54
48,139,060213,194,0,50,0,274,2,30,0,0,0,0,0,0,73,129,25,0,19,0,0,0,0,0,24,4,76,28,0
48,139,060214,61,0,23,0,141,0,0,0,14,0,0,0,0,82,0,75,28,0,0,0,0,0,0,0,55,57,0,13
48,139,060300,112,54,0,0,331,70,0,8,0,0,0,0,0,0,58,71,0,0,0,0,0,0,0,6,11,117,7,10
48,139,060400,75,10,0,0,321,17,0,0,0,0,0,8,0,10,36,0,0,0,0,9,0,0,0,27,26,76,0,0
48,139,060500,193,15,0,0,263,25,0,0,0,0,0,0,0,7,6,42,31,8,0,34,0,0,0,19,22,147,19,0
48,139,060600,0,15,23,0,229,104,14,0,0,0,0,0,0,74,37,0,39,19,0,0,43,0,0,13,116,198,18,66
48,139,060701,225,42,20,0,73,4,0,0,0,0,0,0,0,0,39,48,32,0,0,27,12,0,0,5,4,111,18,0
48,139,060702,51,0,0,0,187,10,0,13,24,0,0,0,0,0,19,7,0,0,0,0,0,0,0,0,96,87,0,0
48,139,060703,20,30,11,0,49,0,0,14,0,0,0,0,0,6,0,0,12,10,0,0,20,0,0,18,7,44,0,0
48,139,060801,0,0,0,0,196,14,0,0,0,0,0,0,0,0,0,0,0,2,0,65,0,0,0,0,60,0,0,0
48,139,060802,29,19,0,6,168,0,40,0,0,0,0,0,0,0,0,17,11,0,0,43,0,0,0,0,0,70,0,15
48,139,060803,33,0,0,0,60,9,0,0,0,0,0,0,0,6,34,10,0,0,0,0,10,0,0,0,13,31,0,0
48,139,060900,44,39,10,0,189,168,15,0,0,0,0,0,0,16,100,121,9,0,0,0,49,0,0,0,0,322,10,0
48,139,061000,81,75,0,0,146,31,12,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,29,125,0,0
48,139,061100,230,202,0,0,199,59,5,0,0,42,0,0,0,8,75,106,0,0,0,103,0,0,0,0,30,449,0,0
48,139,061200,132,23,4,0,182,8,11,0,0,4,0,0,0,6,34,45,17,0,0,0,0,0,0,0,12,100,0,0
48,139,061300,47,228,0,0,75,33,5,0,0,0,0,0,0,0,20,10,0,0,13,14,0,0,0,0,15,222,0,0
48,139,061400,50,36,27,0,321,18,108,32,0,0,0,0,0,0,12,37,76,0,0,45,55,0,0,140,11,371,0,46
48,139,061500,293,271,0,0,519,46,4,0,0,0,0,0,0,0,95,114,0,0,0,71,145,0,0,0,35,551,0,0
48,139,061600,449,139,0,5,571,101,0,17,0,0,0,0,0,0,0,54,0,6,0,21,0,0,0,0,159,632,0,3
48,139,061700,142,228,0,0,190,24,104,14,0,0,0,0,0,0,36,158,0,0,0,0,34,0,0,29,0,271,0,0
48,141,000101,573,95,0,0,1510,187,21,27,18,0,0,0,0,54,295,209,59,40,0,0,0,0,0,29,36,375,0,0
48,141,000106,619,49,7,0,914,184,79,16,35,0,0,0,36,55,264,109,136,129,0,0,20,0,0,0,174,171,56,47
48,141,000107,683,35,0,0,1087,191,23,10,0,0,0,0,0,48,274,379,40,36,0,0,0,0,0,10,128,475,19,11
48,141,000108,129,69,4,0,477,146,48,6,0,4,0,0,0,41,68,53,30,3,5,0,14,0,0,46,7,104,0,8
48,141,000109,494,103,7,0,1158,58,0,0,0,0,17,0,0,23,175,310,9,0,0,0,0,0,0,7,91,395,0,5
48,141,000110,300,56,0,0,853,139,0,0,0,10,0,0,0,30,192,122,0,7,0,32,18,0,0,18,78,292,0,0
48,141,000111,126,0,0,0,345,34,54,0,0,0,0,0,0,69,48,18,58,29,0,0,0,0,0,0,31,72,5,0
48,141,000112,488,54,37,0,939,200,16,0,0,0,0,0,0,20,125,171,58,12,0,0,0,0,0,0,87,417,11,12
48,141,000204,414,39,0,0,1172,256,108,0,13,16,0,0,0,22,319,127,40,28,0,9,0,0,0,26,40,196,50,6
48,141,000205,378,70,0,0,959,122,17,0,0,0,0,0,0,20,125,120,58,11,0,0,8,0,0,20,111,323,10,0
48,141,000206,482,81,0,0,1427,180,0,0,0,0,0,0,0,44,203,491,34,0,0,5,0,0,0,30,68,444,16,9
48,141,000207,703,105,0,0,790,127,6,0,0,0,0,0,0,34,265,159,40,0,0,0,0,0,0,37,91,236,36,0
48,141,000208,375,72,0,0,642,132,48,0,0,0,0,0,0,12,178,242,40,0,0,21,0,0,0,0,76,447,6,0
48,141,000301,575,172,0,0,1822,379,0,0,0,0,0,0,0,29,85,520,0,36,0,38,0,0,12,8,419,746,0,23
48,141,000302,880,68,0,0,1327,203,149,13,0,0,0,0,0,103,149,439,19,8,0,0,0,0,0,109,244,687,37,0
48,141,000401,246,78,0,0,1558,227,8,13,0,0,0,0,0,80,186,102,65,49,0,0,0,0,0,0,47,234,11,25
48,141,000403,351,20,0,5,759,139,7,5,0,0,0,0,0,25,89,88,0,0,0,31,0,0,0,4,91,237,0,0
48,141,000404,664,52,0,0,832,122,16,0,0,17,0,0,0,6,54,123,0,0,0,13,0,0,0,44,171,518,8,0
48,141,000600,380,59,77,0,1380,239,30,9,9,0,0,0,0,68,138,352,71,0,0,0,26,0,12,9,116,428,51,9
48,141,000800,324,219,0,22,1373,483,0,0,0,0,0,0,0,17,196,284,0,12,0,14,80,0,0,64,52,889,0,0
48,141,000900,330,154,0,0,2508,651,44,32,0,0,0,0,0,125,313,588,15,0,122,355,60,0,73,43,305,690,82,66
48,141,001001,309,102,0,0,984,278,0,0,0,0,0,0,0,49,69,338,0,0,0,45,9,0,0,0,114,500,0,0
48,141,001002,414,137,0,0,981,502,0,0,0,6,0,0,0,0,193,451,0,0,0,41,10,0,0,28,96,569,8,0
48,141,001104,261,363,26,15,678,1151,45,146,0,0,0,0,0,58,306,317,39,129,16,16,48,13,0,56,97,616,41,262
48,141,001107,438,311,0,0,1034,613,0,0,16,21,0,0,0,95,208,345,10,12,0,0,90,0,0,66,45,476,11,12
48,141,001109,165,166,0,0,762,297,58,9,0,9,0,0,0,95,248,265,84,27,0,9,9,5,0,15,35,116,0,21
48,141,001110,272,111,0,0,1008,231,24,0,0,0,0,0,0,99,356,215,65,55,32,0,22,0,0,49,131,370,41,79
48,141,001111,182,218,0,0,678,651,51,0,0,0,0,0,0,49,191,174,22,0,0,0,0,0,0,0,133,452,55,0
48,141,001112,221,100,16,0,576,331,111,8,0,0,13,0,0,45,107,196,59,15,18,0,28,0,0,16,100,468,0,17
48,141,001113,344,217,0,0,1409,406,15,7,41,14,0,0,0,42,170,431,25,0,0,19,0,0,0,0,185,575,13,0
48,141,001114,293,463,0,0,719,467,71,34,0,0,0,0,0,102,181,225,0,12,0,13,211,0,0,7,82,706,21,62
48,141,001115,117,495,0,0,374,426,0,0,0,0,0,0,0,6,74,148,0,9,0,0,76,0,0,35,121,853,32,0
48,141,001201,301,838,0,0,707,941,13,0,0,18,0,0,0,55,192,350,5,12,0,10,38,0,0,17,34,892,0,0
48,141,001202,250,258,19,0,756,443,0,27,0,0,0,0,0,14,136,273,18,19,111,9,0,0,8,26,90,604,0,48
48,141,001203,126,53,0,0,250,61,0,0,0,0,0,0,0,2,25,16,0,0,0,0,3,0,0,3,11,92,0,0
48,141,001301,103,180,0,0,327,397,15,0,0,0,0,0,0,35,98,161,26,7,5,10,7,0,0,31,57,178,0,0
48,141,001302,608,29,19,0,1758,314,24,0,0,10,0,0,0,112,264,221,122,11,0,30,0,0,0,109,256,316,30,66
48,141,001400,162,78,0,0,331,342,0,0,0,0,0,0,0,0,122,69,22,2,0,0,10,0,0,9,89,219,64,7
48,141,001501,239,224,0,0,797,573,76,0,12,0,0,0,0,50,177,246,109,19,0,0,0,0,16,0,267,506,15,132
48,141,001502,115,0,0,12,636,126,8,0,0,0,0,0,0,33,146,91,10,128,0,0,0,0,0,32,38,118,55,123
48,141,001600,159,304,0,0,656,671,50,0,0,0,0,0,0,0,130,302,30,0,0,0,0,0,0,0,57,614,41,9
48,141,001700,0,27,0,0,173,302,12,0,0,0,0,0,0,8,37,55,0,0,0,4,0,0,0,0,9,470,0,0
48,141,001800,120,100,0,0,108,83,0,0,0,0,0,0,0,4,26,45,0,0,0,17,0,0,0,67,68,367,0,2
48,141,001900,389,273,0,0,216,327,0,0,0,0,0,0,0,11,11,203,0,0,0,8,37,0,0,81,58,673,0,0
48,141,002000,231,165,0,0,352,172,0,0,0,0,0,0,0,11,51,207,0,0,17,0,0,0,0,14,94,629,0,0
48,141,002100,376,91,0,0,478,205,0,0,0,0,0,0,0,16,0,170,0,0,0,27,14,0,0,58,69,675,0,0
48,141,002201,258,172,0,0,662,308,17,0,0,12,0,0,0,3,154,294,6,0,0,11,9,0,0,24,36,504,0,0
48,141,002202,182,190,7,10,821,456,6,0,0,14,0,0,0,28,95,337,24,0,0,36,13,0,0,21,91,926,0,8
48,141,002300,366,158,10,10,1099,373,26,0,0,0,0,0,0,31,141,406,9,9,0,41,25,0,15,14,90,719,13,25
48,141,002400,346,129,0,0,789,197,21,0,0,0,0,0,0,0,90,109,7,0,0,16,1,0,0,24,203,718,29,0
48,141,002500,326,199,0,0,1539,500,0,0,0,0,5,0,0,13,394,676,0,0,0,0,14,0,0,0,47,705,48,0
48,141,002600,342,98,0,0,898,331,8,0,0,20,0,0,0,13,86,444,0,0,0,58,8,0,0,29,54,496,0,0
48,141,002800,581,439,0,0,1071,431,0,0,0,0,0,0,0,61,112,367,0,0,0,8,141,0,0,31,208,1127,0,0
48,141,002900,51,73,0,0,141,139,0,0,0,8,11,0,0,5,3,101,0,0,0,0,31,0,0,35,9,489,0,0
48,141,003000,520,314,0,0,961,241,8,0,0,29,0,0,0,0,220,447,0,0,0,36,51,0,0,20,158,730,0,0
48,141,003100,349,183,0,0,1259,368,0,0,0,0,0,0,0,47,136,368,0,0,10,0,17,0,0,45,68,498,0,0
48,141,003200,220,75,0,0,732,213,0,0,0,5,0,0,0,18,161,358,0,0,4,40,11,0,0,15,30,397,0,0
48,141,003300,263,74,0,0,1386,683,25,0,0,0,0,0,0,86,183,441,0,26,0,0,0,13,0,68,142,474,11,0
48,141,003402,637,219,0,0,2163,429,32,5,0,0,0,0,0,15,129,680,0,19,0,15,80,0,0,34,124,871,0,0
48,141,003403,353,176,0,0,1378,348,11,0,0,0,0,0,0,26,137,210,0,0,0,0,0,10,0,2,31,448,6,53
48,141,003404,425,70,0,24,1666,276,15,0,0,0,0,0,0,0,166,299,13,0,0,0,0,0,9,18,31,616,17,42
48,141,003501,233,142,0,0,673,170,0,0,0,0,0,0,0,0,85,245,0,0,0,6,18,0,0,44,68,245,0,0
48,141,003502,372,357,0,0,1187,416,25,0,0,0,0,0,0,16,73,288,0,0,0,22,168,0,0,28,98,729,0,0
48,141,003601,394,87,0,0,967,501,12,0,0,0,11,0,0,5,167,337,0,0,0,13,0,0,0,16,213,590,0,0
48,141,003602,281,78,0,0,626,277,0,0,0,0,0,0,0,8,104,260,0,0,0,29,26,0,0,15,61,608,0,0
48,141,003701,213,233,0,0,1266,339,0,0,0,0,9,0,0,9,107,343,0,0,14,18,124,0,0,34,34,898,0,0
48,141,003702,285,191,0,0,1249,467,0,0,0,0,0,0,0,17,116,488,0,0,0,9,40,0,0,83,82,857,0,0
48,141,003801,497,203,0,0,1819,549,0,0,0,0,2,0,0,38,150,823,0,0,0,30,0,0,0,28,74,714,0,0
48,141,003803,206,176,0,0,870,250,0,0,0,0,0,0,0,19,167,220,0,0,0,0,0,0,0,30,43,467,0,0
48,141,003804,410,157,0,0,1305,364,0,0,0,0,0,0,0,9,79,317,0,0,0,0,0,0,0,22,123,490,0,0
48,141,003901,345,237,0,0,946,521,0,0,0,0,22,0,0,7,61,461,0,0,0,15,10,0,0,0,33,637,0,0
48,141,003902,288,84,6,0,805,438,8,0,0,0,0,0,0,12,53,213,14,1,2,0,0,0,0,8,43,253,4,0
48,141,003903,953,586,0,0,1475,572,19,0,0,0,0,0,0,11,169,594,0,0,0,7,51,0,0,45,132,1368,0,0
48,141,004002,771,553,0,0,2374,670,0,0,0,0,0,0,0,82,345,631,0,0,0,0,103,0,0,14,467,1587,0,0
48,141,004003,670,408,0,0,1928,822,18,0,0,50,0,0,0,0,236,672,27,0,0,100,33,0,0,61,98,1254,0,0
48,141,004004,510,225,0,0,1713,622,0,0,0,0,0,0,0,24,343,653,0,0,0,40,19,0,0,92,152,771,0,0
48,141,004103,577,102,0,0,1676,743,0,0,0,0,0,0,0,113,335,293,0,0,0,17,0,0,0,57,42,832,0,0
48,141,004104,375,180,0,0,2117,563,17,0,0,0,0,0,0,30,226,696,9,0,0,0,0,0,0,75,139,713,0,0
48,141,004105,360,214,0,0,825,474,0,0,0,0,0,0,0,11,171,388,0,0,0,0,9,0,0,16,73,671,0,0
48,141,004106,534,347,0,0,1427,488,22,0,0,0,0,0,0,31,179,631,5,0,0,47,0,0,0,21,62,526,0,0
48,141,004107,74,5,0,0,461,68,0,0,0,0,0,0,0,23,54,130,0,0,0,0,0,0,0,5,7,60,0,0
48,141,004201,401,268,26,0,1487,667,0,0,0,0,0,0,0,26,255,443,0,0,0,86,26,0,0,39,40,706,0,0
48,141,004202,342,248,0,0,1715,558,0,0,0,0,0,0,0,13,289,460,0,0,0,46,12,0,0,55,152,404,0,0
48,141,004303,514,112,0,0,1835,595,2,0,0,0,0,0,0,22,286,388,42,0,0,82,0,0,0,11,24,115,0,0
48,141,004307,437,0,19,0,1244,152,133,0,0,0,0,0,0,12,317,186,0,98,0,0,0,0,0,15,222,195,30,20
48,141,004309,275,232,0,0,2062,222,0,0,0,0,0,0,0,16,378,133,58,0,0,0,0,0,0,0,240,136,70,12
48,141,004310,462,164,0,0,1045,489,18,0,0,0,0,0,0,17,188,341,9,30,0,7,9,0,0,29,59,501,0,0
48,141,004311,272,59,0,0,1201,140,28,0,8,28,0,0,0,39,129,117,10,22,0,0,0,0,7,29,71,199,10,8
48,141,004312,319,122,0,0,1772,572,8,5,0,0,0,0,0,12,252,118,0,21,0,0,14,0,0,0,79,329,0,0
48,141,004313,219,62,0,0,864,200,1,0,0,0,0,0,0,20,113,45,23,27,0,0,0,0,17,11,72,264,0,13
48,141,004314,330,48,0,0,1916,218,9,0,0,5,0,0,0,61,330,268,0,37,0,0,0,0,0,8,79,296,0,10
48,141,004316,604,209,0,0,1829,236,57,0,0,11,0,0,0,29,416,482,0,0,0,16,31,0,0,12,170,545,56,91
48,141,004317,116,57,0,0,804,240,0,0,0,0,0,0,0,19,53,168,0,0,11,42,0,0,0,22,174,299,12,13
48,141,004318,282,85,0,0,1424,350,15,0,0,0,0,0,0,53,193,149,17,18,0,0,0,0,0,6,16,98,10,0
48,141,004319,596,74,0,0,1863,246,0,0,0,35,0,0,0,47,293,362,23,0,0,37,24,0,0,12,34,370,0,0
48,141,004320,383,21,0,0,1160,133,0,0,0,25,0,0,0,0,149,301,0,0,0,20,0,0,0,31,90,301,0,0
48,141,010101,40,0,15,0,237,123,27,26,8,6,0,0,0,52,38,25,16,21,0,0,0,4,0,0,0,12,49,26
48,141,010102,68,0,26,0,286,82,139,77,0,0,0,0,0,15,19,0,82,19,0,7,0,0,0,30,21,6,3,67
48,141,010103,42,4,0,0,213,24,103,25,7,0,0,0,0,20,87,11,2,20,0,12,0,0,0,0,13,12,37,12
48,141,010203,236,299,0,0,1082,612,56,31,0,0,0,0,0,3,41,287,16,24,0,0,67,0,0,31,23,545,0,0
48,141,010207,442,189,11,0,938,230,70,5,0,0,0,0,0,16,119,129,15,2,0,52,16,0,0,26,197,361,125,8
48,141,010210,281,32,0,0,885,143,27,19,0,0,0,0,0,82,213,153,16,9,0,0,14,0,0,14,70,150,75,42
48,141,010211,125,52,0,0,476,29,38,0,0,0,0,0,0,20,86,59,55,12,18,0,0,5,0,0,0,64,20,26
48,141,010212,474,13,0,23,1029,40,62,0,0,0,0,0,0,36,314,96,70,8,0,0,0,0,19,20,35,380,31,20
48,141,010213,316,326,42,30,866,592,78,0,0,0,0,12,0,123,289,103,154,187,12,67,7,14,76,30,111,145,22,148
48,141,010214,580,81,43,14,574,117,59,0,0,0,0,0,0,173,343,127,145,74,0,0,0,0,0,78,196,439,32,21
48,141,010215,482,110,37,72,1442,273,0,42,0,0,0,0,0,72,314,513,58,146,0,0,20,30,0,83,196,379,41,26
48,141,010216,352,661,0,0,909,767,0,0,0,0,67,0,0,30,355,726,46,0,0,22,86,0,0,96,145,1094,21,0
48,141,010217,461,281,53,0,844,396,10,0,0,11,0,0,0,29,101,307,97,53,0,60,48,0,8,0,152,783,32,26
48,141,010218,246,204,8,0,397,387,15,0,0,0,0,0,0,90,198,102,0,0,0,7,7,13,0,7,75,143,27,21
48,141,010219,417,445,0,0,1520,698,15,0,31,12,0,0,0,41,230,486,8,83,0,0,37,0,0,0,79,553,0,0
48,141,010220,282,451,0,0,372,514,0,0,0,0,22,0,0,19,78,338,0,0,0,0,108,0,0,17,37,1067,0,39
48,141,010221,351,729,0,0,1006,914,35,0,0,0,0,0,0,27,198,579,0,0,0,17,13,0,0,2,150,971,0,0
48,141,010222,111,60,0,0,492,365,0,0,0,0,0,0,0,0,53,131,0,0,0,0,18,0,0,16,10,236,0,0
48,141,010303,211,37,0,0,947,126,9,8,0,0,0,0,0,8,109,183,15,22,0,38,22,0,0,39,78,160,16,0
48,141,010307,390,44,0,0,1899,361,0,14,0,0,0,0,0,51,236,375,30,0,0,30,30,0,0,0,92,294,0,0
48,141,010311,792,435,0,12,1856,481,20,0,0,0,0,0,0,51,351,275,0,0,0,40,0,0,0,54,74,830,9,0
48,141,010312,303,65,23,0,1402,255,32,0,0,2,0,0,0,7,145,325,19,33,0,0,0,0,0,0,48,130,8,0
48,141,010316,358,71,0,0,1140,239,21,0,9,8,21,0,0,21,180,261,18,20,0,0,55,0,0,8,103,327,11,0
48,141,010317,364,71,10,0,1244,350,33,0,0,0,0,0,0,49,170,215,0,32,11,0,5,0,0,55,104,253,0,11
48,141,010319,26,7,35,0,135,10,0,0,0,0,0,0,0,4,23,40,0,6,0,0,0,0,0,21,45,76,0,0
48,141,010322,593,304,16,0,1085,167,31,0,0,0,0,0,0,7,159,124,85,0,0,72,0,0,0,10,299,608,25,22
48,141,010323,612,67,0,0,1031,210,31,0,0,0,0,0,0,0,236,317,0,0,0,18,0,0,0,18,143,201,12,46
48,141,010324,1219,251,0,0,3119,482,22,0,0,0,0,0,0,100,435,499,0,0,0,105,19,0,0,24,79,884,9,0
48,141,010325,1183,279,0,0,2419,267,0,0,0,24,0,0,0,94,293,317,0,24,0,79,14,0,0,14,153,859,0,0
48,141,010326,444,118,0,0,1322,298,0,0,0,0,0,0,0,28,339,321,8,0,0,0,0,0,0,0,52,343,19,0
48,141,010327,125,218,0,0,1100,294,16,0,0,0,0,0,0,24,204,228,0,28,0,0,0,0,0,30,0,180,55,0
48,141,010328,305,34,0,0,1025,236,9,41,0,0,0,0,0,11,165,143,17,0,0,8,10,43,0,11,20,199,83,31
48,141,010329,680,170,0,0,1149,203,0,0,0,0,0,0,0,11,198,282,0,15,9,246,0,0,0,84,159,808,0,13
48,141,010330,1349,294,22,0,2729,300,92,21,0,0,11,0,0,76,623,453,20,30,0,29,0,22,0,35,443,576,44,53
48,141,010331,1149,352,0,0,2581,505,29,0,0,0,0,0,0,57,371,715,62,56,0,34,0,0,0,31,392,609,21,0
48,141,010332,1293,463,0,0,1895,500,0,0,0,11,0,0,0,0,141,473,8,18,0,0,0,0,0,42,305,716,0,0
48,141,010333,603,385,0,0,731,527,0,0,0,0,0,0,0,0,150,345,0,0,0,80,18,0,0,22,73,919,0,0
48,141,010334,549,195,12,0,945,259,0,0,0,4,5,0,0,0,87,258,0,0,0,25,0,7,0,36,89,599,12,0
48,141,010335,751,162,0,0,683,238,27,0,0,16,0,0,0,32,125,230,0,0,0,79,47,0,0,7,119,826,0,0
48,141,010336,921,157,0,0,1670,199,0,0,0,0,0,0,0,36,288,393,0,0,0,57,8,0,0,0,329,660,0,0
48,141,010337,896,150,0,0,2021,532,97,0,0,0,0,0,0,9,216,322,0,0,0,17,0,0,0,16,178,586,0,0
48,141,010338,373,541,0,0,1703,126,0,0,0,0,0,0,0,35,570,267,0,0,0,17,6,0,0,55,142,238,28,0
48,141,010339,930,295,0,8,1610,1118,13,30,0,6,0,0,0,62,383,343,0,7,0,4,31,0,0,51,152,1355,9,0
48,141,010340,397,136,0,0,411,104,6,0,0,0,0,0,0,14,41,143,8,0,0,0,31,0,0,15,44,363,0,0
48,141,010341,2822,671,44,26,5456,779,13,12,0,0,0,0,0,202,797,1236,214,69,0,40,0,0,31,137,586,2380,68,35
48,141,010342,1433,331,93,0,4195,403,37,0,0,15,14,0,0,81,512,391,45,42,0,187,0,7,28,125,323,844,41,22
48,141,010343,340,176,26,0,1640,156,128,0,0,0,0,0,0,15,115,258,64,0,0,32,0,0,0,47,103,482,0,0
48,141,010344,337,123,0,0,756,165,0,0,0,0,0,0,0,6,63,264,0,0,0,37,0,0,0,6,198,628,0,0
48,141,010345,687,509,0,0,1501,361,0,0,0,0,0,0,0,90,99,429,26,0,0,329,0,0,0,27,358,1380,0,0
48,141,010346,499,321,0,0,1342,285,0,0,0,0,0,0,0,3,91,471,0,0,0,30,0,0,0,30,77,837,0,0
48,141,010347,466,642,0,0,669,478,0,0,0,0,0,0,0,28,114,386,0,0,0,0,58,0,0,20,85,882,0,0
48,141,010401,747,300,48,0,1357,491,12,0,0,0,0,0,0,48,180,675,0,26,0,22,76,0,0,41,147,987,0,35
48,141,010404,387,286,0,0,1044,791,0,0,0,0,0,0,0,24,73,574,2,0,0,0,22,0,0,41,71,464,3,2
48,141,010405,937,362,13,0,1488,582,2,0,0,0,0,0,0,59,258,800,0,0,0,0,14,0,0,29,174,781,4,0
48,141,010406,387,403,0,0,461,462,0,0,0,0,13,0,0,0,91,251,0,0,0,37,18,0,0,0,119,889,0,0
48,141,010407,699,1192,0,0,766,860,0,0,0,8,7,0,0,0,62,545,0,0,0,10,187,0,0,29,189,1993,0,0
48,141,010408,370,261,0,0,694,405,0,0,0,0,0,0,0,10,163,452,0,0,0,0,45,0,0,23,150,902,0,0
48,141,010409,1267,316,0,0,1163,517,0,0,0,0,0,0,0,17,161,742,0,0,0,8,13,0,0,22,240,1097,0,0
48,141,010501,517,508,0,0,571,579,0,0,0,0,0,0,0,0,189,217,0,0,0,0,24,0,0,7,119,784,0,0
48,141,010502,250,71,0,0,532,116,0,0,0,27,0,0,0,0,35,170,0,0,0,33,0,0,0,19,51,339,0,0
48,141,010504,405,106,0,0,271,138,0,0,0,0,0,0,0,0,65,146,0,5,0,14,0,0,0,0,49,454,0,0
48,141,010505,372,375,0,0,830,399,0,0,0,0,0,0,0,0,38,250,0,0,0,0,41,0,0,0,107,519,0,0
48,141,010506,792,137,0,0,753,166,0,0,0,0,0,0,0,6,147,167,0,0,0,15,64,0,0,15,128,832,0,0
48,141,010600,101,17,67,0,267,21,245,17,0,0,0,0,0,41,117,0,34,6,0,0,0,0,0,0,38,0,52,23
48,141,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,143,950100,24,0,0,0,76,15,5,0,0,0,0,0,0,3,23,27,7,0,0,0,7,0,0,12,8,59,0,3
48,143,950201,197,11,0,0,199,78,0,0,0,0,13,0,0,0,17,84,9,3,0,0,30,0,0,28,118,65,23,0
48,143,950202,115,96,3,0,226,126,28,0,0,21,0,0,0,17,31,35,27,0,0,7,24,0,0,0,100,236,6,0
48,143,950300,514,32,42,0,469,59,67,0,0,37,0,0,0,50,95,148,0,0,0,34,0,0,0,65,39,444,0,0
48,143,950400,164,14,0,0,344,51,29,0,0,10,0,0,0,53,41,0,0,8,0,0,33,0,0,0,22,43,17,53
48,143,950500,80,0,1,0,569,23,0,0,0,0,0,0,0,30,36,67,12,0,0,0,0,0,0,0,22,44,0,0
48,143,950600,35,19,0,0,139,54,0,0,0,0,0,0,0,0,16,85,0,0,0,0,14,0,0,0,0,154,0,0
48,143,950700,50,56,3,0,49,0,1,0,0,0,0,0,0,0,10,34,7,0,0,11,33,0,0,119,94,215,2,0
48,145,000200,59,37,0,0,156,32,0,0,0,0,0,0,0,0,16,71,0,0,0,0,0,0,0,0,32,58,0,0
48,145,000300,160,112,0,0,157,155,0,0,0,0,0,0,0,0,13,89,0,0,0,16,23,0,0,0,49,238,0,0
48,145,000400,28,3,0,0,145,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,109,0,0
48,145,000500,40,22,5,0,56,6,11,0,1,0,0,0,0,5,13,0,0,3,0,0,0,0,0,4,0,24,0,0
48,145,000700,28,6,0,0,120,19,38,0,9,0,0,0,0,3,0,28,2,3,0,0,0,0,0,0,0,16,0,3
48,145,000800,0,8,0,0,295,41,38,5,0,0,0,0,0,14,21,15,0,0,0,0,0,0,0,0,5,13,0,0
48,147,950100,135,14,21,0,55,18,26,0,0,0,0,0,0,40,10,5,0,0,0,0,13,0,0,3,38,118,15,3
48,147,950300,39,0,0,0,41,8,4,0,0,0,0,0,0,29,0,0,0,2,0,0,0,0,0,0,12,7,0,21
48,147,950401,67,18,39,0,315,11,22,0,0,0,0,0,0,18,0,14,38,0,0,18,0,0,0,15,61,355,1,60
